Security,Acquisition_Event_Count,Acquisition_Quality_Jump_Sum,Acquisition_Quality_Jump_Avg,Acquisition_Final_Return_Mean,Acquisition_Final_Return_Median,Loss_Event_Count,Loss_Quality_Loss_Sum,Loss_Quality_Loss_Avg,Loss_Final_Return_Mean,Loss_Final_Return_Median,Total_Event_Count,Net_Quality_Delta,Event_Balance_Ratio,Acq_Winsor_Median_Return,Loss_Winsor_Median_Return,Acq_Recency_Weighted_Jump_Sum,Loss_Recency_Weighted_Loss_Sum,Net_Quality_Delta_Recency,Acq_Recency_Winsor_Mean_Return,Loss_Recency_Winsor_Mean_Return,Weighted_Winsor_Final_Return_Recency,Quality_Momentum_Score_Adj,Unique_Clusters,Unique_Blocks,Events_Per_Block,Net_Quality_Delta_Recency_Percentile,Quality_Momentum_Score_Adj_Percentile,Weighted_Winsor_Final_Return_Recency_Percentile,Event_Balance_Ratio_Percentile,Events_Per_Block_Percentile,Composite_Quality_Event_Rank
ARHUF,3.0,28.066125822016964,9.355375274005654,-3.3505135634611967,-3.350513563461196,1.0,16.917812461290723,16.917812461290723,-3.350513563461196,-3.350513563461196,4.0,11.148313360726242,0.75,-3.350513563461196,-3.350513563461196,16.79620400213766,5.92018121258873,10.87602278954893,-3.350513563461196,-3.350513563461196,-3.350513563461196,0.0,4,4,1.0,0.9646504320502749,0.48978790259230165,0.2882953652788688,0.8735271013354281,0.5003927729772192,0.6313825608798115
AMJT,2.0,13.828651771052865,6.9143258855264325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.828651771052865,1.0,0.0,0.0,6.344840718661533,0.0,6.344840718661533,0.0,0.0,0.0,0.0,2,2,1.0,0.8609583660644148,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6311468970934799
ACRG,2.0,15.073449151773403,7.536724575886701,63.69230838922353,63.69230838922353,1.0,10.649350649350648,10.649350649350648,63.69230838922353,63.69230838922353,3.0,4.424098502422755,0.6666666666666666,63.69230838922353,63.69230838922353,8.130095074967521,5.844487553209111,2.2856075217584095,63.692308389223534,63.692308389223534,63.692308389223534,0.0,3,3,1.0,0.6747839748625295,0.48978790259230165,0.7541241162608012,0.802827965435978,0.5003927729772192,0.6305184603299294
ATXMF,3.0,24.13464961687561,8.044883205625203,0.0,0.0,2.0,13.08462767222358,6.54231383611179,0.0,0.0,5.0,11.05002194465203,0.6,0.0,0.0,14.545910284744622,5.371809906359771,9.17410037838485,0.0,0.0,0.0,0.0,5,5,1.0,0.9355852317360566,0.48978790259230165,0.40769835035349566,0.7128829536527886,0.5003927729772192,0.6304791830322075
AQQRF,1.0,6.253369272237196,6.253369272237196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.253369272237196,1.0,0.0,0.0,6.253369272237196,0.0,6.253369272237196,0.0,0.0,0.0,0.0,1,1,1.0,0.8578161822466615,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6302042419481539
AFCL,3.0,26.37125732187926,8.790419107293086,900.0,900.0,2.0,19.363837183062437,9.681918591531218,900.0,900.0,5.0,7.007420138816823,0.6,900.0,900.0,12.921829612347558,12.464446097617548,0.4573835147300098,899.9999999999999,899.9999999999999,899.9999999999998,0.0,4,5,1.0,0.5624509033778476,0.48978790259230165,0.9654359780047133,0.7128829536527886,0.5003927729772192,0.6300864100549882
AVXL,3.0,30.62932735494867,10.20977578498289,535.2142864909708,535.2142864909708,3.0,29.12286992267434,9.707623307558114,535.2142864909708,535.2142864909708,6.0,1.5064574322743312,0.5,535.2142864909708,535.2142864909708,14.454335381438717,12.555111944880368,1.8992234365583496,535.2142864909708,535.2142864909708,535.2142864909708,0.0,6,6,1.0,0.6457187745483111,0.48978790259230165,0.9489395129615082,0.49410840534171246,0.5003927729772192,0.6298900235663787
AUTL,1.0,8.201421440146168,8.201421440146168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.201421440146168,1.0,0.0,0.0,6.075762438349977,0.0,6.075762438349977,0.0,0.0,0.0,0.0,1,1,1.0,0.852317360565593,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6285545954438334
AJG,2.0,17.89260474798815,8.946302373994074,68.94270890102823,68.94270890102823,1.0,9.312977099236642,9.312977099236642,68.94270890102823,68.94270890102823,3.0,8.579627648751506,0.6666666666666666,68.94270890102823,68.94270890102823,8.947105667586552,6.899223123906076,2.047882543680476,68.94270890102824,68.94270890102823,68.94270890102824,0.0,3,3,1.0,0.6575019638648861,0.48978790259230165,0.7666928515318147,0.802827965435978,0.5003927729772192,0.627847604084839
AQST,1.0,8.058213584172355,8.058213584172355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.058213584172355,1.0,0.0,0.0,5.969671449299812,0.0,5.969671449299812,0.0,0.0,0.0,0.0,1,1,1.0,0.8499607227022781,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.627847604084839
AIM,0.0,0.0,0.0,0.0,0.0,1.0,5.835686432701357,5.835686432701357,247.7477520242274,247.7477520242274,1.0,-5.835686432701357,0.0,0.0,247.7477520242274,0.0,2.7565830830926497,-2.7565830830926497,0.0,247.7477520242274,247.7477520242274,682.937262104218,1,1,1.0,0.3283582089552239,0.9780047132757266,0.9096622152395916,0.037706205813040065,0.5003927729772192,0.6276512175962293
ARCC,1.0,12.330316742081449,12.330316742081449,11.279253571998172,11.279253571998172,1.0,7.927873296711137,7.927873296711137,11.279253571998172,11.279253571998172,2.0,4.402443445370311,0.5,11.279253571998172,11.279253571998172,9.134523309310776,2.3878295497427025,6.746693759568073,11.279253571998172,11.279253571998172,11.279253571998172,0.0,2,2,1.0,0.8805970149253731,0.48978790259230165,0.5805184603299293,0.49410840534171246,0.5003927729772192,0.6266692851531814
AMGN,3.0,27.616391201231288,9.205463733743763,3.798732454547982,3.798732454547982,2.0,19.255652184779194,9.627826092389597,3.798732454547982,3.798732454547982,5.0,8.360739016452094,0.6,3.798732454547982,3.798732454547982,20.804707307944227,15.206269925275272,5.598437382668955,3.798732454547982,3.798732454547982,3.798732454547982,0.0,5,5,1.0,0.8389630793401414,0.48978790259230165,0.5333857030636292,0.7128829536527886,0.5003927729772192,0.6266300078554595
AEE,4.0,29.514456799716022,7.378614199929006,6.998469844392392,6.998469844392392,3.0,20.993700433643177,6.997900144547725,6.998469844392392,6.998469844392392,7.0,8.520756366072845,0.5714285714285714,6.998469844392392,6.998469844392392,18.857598940791668,13.311270523725728,5.54632841706594,6.998469844392391,6.9984698443923925,6.998469844392391,0.0,6,7,1.0,0.8342498036135114,0.48978790259230165,0.5553809897879026,0.6826394344069128,0.5003927729772192,0.6265907305577376
ACN,1.0,14.4297456974056,14.4297456974056,75.62393036739982,75.62393036739982,1.0,11.014781385320934,11.014781385320934,75.62393036739982,75.62393036739982,2.0,3.414964312084667,0.5,75.62393036739982,75.62393036739982,10.689818532441691,7.023334695240103,3.6664838372015884,75.62393036739982,75.62393036739982,75.62393036739982,0.0,2,2,1.0,0.7423409269442263,0.48978790259230165,0.7831893165750197,0.49410840534171246,0.5003927729772192,0.6257266300078554
AADI,1.0,7.604447324214706,7.604447324214706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.604447324214706,1.0,0.0,0.0,5.633513135992589,0.0,5.633513135992589,0.0,0.0,0.0,0.0,1,1,1.0,0.8413197172034564,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6252553024351925
APD,3.0,23.599956386636773,7.866652128878925,22.203737208004423,22.20373720800442,3.0,19.180306706076273,6.393435568692091,22.203737208004423,22.20373720800442,6.0,4.4196496805605,0.5,22.20373720800442,22.20373720800442,14.483143074733729,8.555596047728056,5.927547027005673,22.20373720800442,22.20373720800442,22.203737208004423,0.0,6,6,1.0,0.8483896307934015,0.48978790259230165,0.6205813040062844,0.49410840534171246,0.5003927729772192,0.625019638648861
ALGT,1.0,7.604237867395762,7.604237867395762,27.21118645127773,27.21118645127773,1.0,6.09242209631728,6.09242209631728,27.21118645127773,27.21118645127773,2.0,1.5118157710784814,0.5,27.21118645127773,27.21118645127773,7.604237867395762,2.1319684750203356,5.472269392375426,27.21118645127773,27.211186451277733,27.211186451277733,0.0,2,2,1.0,0.8279654359780048,0.48978790259230165,0.6465043205027494,0.49410840534171246,0.5003927729772192,0.6240769835035349
AEMMY,2.0,20.59123896822454,10.29561948411227,23.93800262933809,23.93800262933809,3.0,19.57252974408882,6.52417658136294,23.93800262933809,23.93800262933809,5.0,1.0187092241357227,0.4,23.93800262933809,23.93800262933809,17.98325975641155,10.094593523436673,7.888666232974876,23.93800262933809,23.938002629338087,23.938002629338087,0.0,5,5,1.0,0.9167321288295365,0.48978790259230165,0.629222309505106,0.2584446190102121,0.5003927729772192,0.6236842105263157
ACIU,2.0,15.01076730056909,7.505383650284545,0.0,0.0,1.0,6.14100185528757,6.14100185528757,0.0,0.0,3.0,8.86976544528152,0.6666666666666666,0.0,0.0,10.720080516483549,3.915675662092894,6.804404854390654,0.0,0.0,0.0,0.0,3,3,1.0,0.8829536527886881,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6236842105263157
AGNY,0.0,0.0,0.0,0.0,0.0,1.0,8.508721552199814,8.508721552199814,309.83605596270195,309.83605596270195,1.0,-8.508721552199814,0.0,0.0,309.83605596270195,0.0,2.9775228677903787,-2.9775228677903787,0.0,309.83605596270195,309.83605596270195,922.5439418949246,1,1,1.0,0.3063629222309505,0.9803613511390417,0.9190887666928516,0.037706205813040065,0.5003927729772192,0.6236449332285939
APTY,2.0,12.184196052959008,6.092098026479504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.184196052959008,1.0,0.0,0.0,5.556447177023464,0.0,5.556447177023464,0.0,0.0,0.0,0.0,2,2,1.0,0.835820895522388,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6236056559308719
ASA,1.0,7.182940516273848,7.182940516273848,56.13561878371278,56.13561878371278,1.0,6.600721953963715,6.600721953963715,56.13561878371278,56.13561878371278,2.0,0.5822185623101328,0.5,56.13561878371278,56.13561878371278,6.182414196543624,1.9880992469756718,4.194314949567952,56.13561878371278,56.13561878371278,56.13561878371278,0.0,2,2,1.0,0.7635506677140613,0.48978790259230165,0.7399842890809112,0.49410840534171246,0.5003927729772192,0.6234485467399843
ACMTA,2.0,12.104595751046066,6.052297875523033,6.068397109393307,6.068397109393307,1.0,9.224018931177282,9.224018931177282,6.068397109393307,6.068397109393307,3.0,2.880576819868784,0.6666666666666666,6.068397109393307,6.068397109393307,9.030058835762174,4.357118024938072,4.672940810824103,6.068397109393307,6.068397109393307,6.068397109393307,0.0,3,3,1.0,0.7855459544383346,0.48978790259230165,0.5514532600157109,0.802827965435978,0.5003927729772192,0.6232128829536527
BEOB,2.0,23.998021677167717,11.999010838583859,5.847520355292381,5.847520355292381,2.0,15.32520107958119,7.662600539790595,5.847520355292381,5.847520355292381,4.0,8.672820597586528,0.5,5.847520355292381,5.847520355292381,14.497632739698457,7.4856130052703485,7.012019734428108,5.847520355292381,5.847520355292382,5.847520355292382,0.0,4,4,1.0,0.8868813825608798,0.48978790259230165,0.5483110761979576,0.49410840534171246,0.5003927729772192,0.6221131186174391
AGIN,1.0,8.337585161619495,8.337585161619495,919.2156492866012,919.2156492866012,1.0,6.823176823176823,6.823176823176823,919.2156492866012,919.2156492866012,2.0,1.5144083384426725,0.5,919.2156492866012,919.2156492866012,3.938396360978837,2.774096679348943,1.164299681629894,919.2156492866012,919.2156492866012,919.2156492866012,0.0,2,2,1.0,0.605655930871956,0.48978790259230165,0.9677926158680282,0.49410840534171246,0.5003927729772192,0.6216417910447761
AIAPF,1.0,5.483518764155455,5.483518764155455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.483518764155455,1.0,0.0,0.0,5.483518764155455,0.0,5.483518764155455,0.0,0.0,0.0,0.0,1,1,1.0,0.8291437549096622,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6216025137470542
AVTR,1.0,5.483518764155455,5.483518764155455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.483518764155455,1.0,0.0,0.0,5.483518764155455,0.0,5.483518764155455,0.0,0.0,0.0,0.0,1,1,1.0,0.8291437549096622,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6216025137470542
ALGWF,1.0,9.86499358283509,9.86499358283509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.86499358283509,1.0,0.0,0.0,5.414023268252797,0.0,5.414023268252797,0.0,0.0,0.0,0.0,1,1,1.0,0.8248232521602514,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.620306362922231
AXREF,2.0,11.594172130074991,5.797086065037496,185.71429635797264,185.71429635797264,2.0,13.602364071798952,6.801182035899476,185.71429635797264,185.71429635797264,4.0,-2.008191941723961,0.5,185.71429635797264,185.71429635797264,9.062458430562117,7.056940545288869,2.005517885273248,185.71429635797261,185.71429635797264,185.71429635797261,0.0,4,4,1.0,0.6543597800471328,0.48978790259230165,0.8860958366064414,0.49410840534171246,0.5003927729772192,0.6199135899450118
AQB,2.0,19.486862987127488,9.743431493563744,0.0,0.0,1.0,12.237196765498652,12.237196765498652,0.0,0.0,3.0,7.249666221628836,0.6666666666666666,0.0,0.0,17.028040957975033,10.532652865147607,6.495388092827426,0.0,0.0,0.0,0.0,3,3,1.0,0.8688138256087982,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6194422623723488
AGZNF,3.0,27.503069771533916,9.16768992384464,0.0,0.0,2.0,20.61714429361488,10.30857214680744,0.0,0.0,5.0,6.885925477919034,0.6,0.0,0.0,15.553325118914431,8.156477095129489,7.396848023784942,0.0,0.0,0.0,0.0,5,5,1.0,0.8986645718774549,0.48978790259230165,0.40769835035349566,0.7128829536527886,0.5003927729772192,0.6194029850746269
ACEL,1.0,9.621176097638294,9.621176097638294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.621176097638294,1.0,0.0,0.0,5.280213395293613,0.0,5.280213395293613,0.0,0.0,0.0,0.0,1,1,1.0,0.819324430479183,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6186567164179104
AEPLF,2.0,15.026952293307472,7.513476146653736,14.754100154721936,14.754100154721936,1.0,7.717481166152234,7.717481166152234,14.754100154721936,14.754100154721936,3.0,7.309471127155239,0.6666666666666666,14.754100154721936,14.754100154721936,9.467918794009986,5.717250665653567,3.750668128356419,14.754100154721936,14.754100154721934,14.754100154721934,0.0,2,3,1.0,0.7446975648075412,0.48978790259230165,0.589159465828751,0.802827965435978,0.5003927729772192,0.6184996072270228
ADC,2.0,19.631252763172284,9.815626381586142,-12.579484846674143,-12.579484846674143,1.0,5.9533527696793005,5.9533527696793005,-12.579484846674143,-12.579484846674143,3.0,13.677899993492984,0.6666666666666666,-12.579484846674143,-12.579484846674143,14.607571261210284,2.4204526098842667,12.187118651326017,-12.579484846674145,-12.579484846674143,-12.579484846674143,0.0,3,3,1.0,0.9819324430479183,0.48978790259230165,0.23095051060487037,0.802827965435978,0.5003927729772192,0.6180282796543598
AUDAQ,2.0,10.962673574090577,5.481336787045288,10.344827870508714,10.344827870508714,1.0,7.156285248778041,7.156285248778041,10.344827870508714,10.344827870508714,3.0,3.8063883253125352,0.6666666666666666,10.344827870508714,10.344827870508714,6.025042171659187,2.1554316957246193,3.869610475934568,10.344827870508714,10.344827870508714,10.344827870508714,0.0,3,3,1.0,0.7509819324430479,0.48978790259230165,0.5765907305577376,0.802827965435978,0.5003927729772192,0.6178711704634721
ALOD,2.0,15.666144414301854,7.833072207150927,19.16667240982272,19.16667240982272,1.0,12.314814814814811,12.314814814814811,19.16667240982272,19.16667240982272,3.0,3.351329599487043,0.6666666666666666,19.16667240982272,19.16667240982272,8.430741028488242,5.006830069027748,3.4239109594604944,19.166672409822716,19.16667240982272,19.16667240982272,0.0,3,3,1.0,0.7282010997643362,0.48978790259230165,0.608012568735271,0.802827965435978,0.5003927729772192,0.6173212882953654
APPF,3.0,39.84345422429704,13.281151408099014,0.0,0.0,2.0,23.102894478243982,11.551447239121991,0.0,0.0,5.0,16.74055974605306,0.6,0.0,0.0,18.04966622611378,10.864220880600579,7.1854453455132,0.0,0.0,0.0,0.0,5,5,1.0,0.8915946582875098,0.48978790259230165,0.40769835035349566,0.7128829536527886,0.5003927729772192,0.6172820109976433
ADOOY,2.0,13.747899408529705,6.873949704264852,49.77745004458498,49.77745004458498,1.0,9.246880570409983,9.246880570409983,49.77745004458498,49.77745004458498,3.0,4.501018838119721,0.6666666666666666,49.77745004458498,49.77745004458498,7.037799160020962,5.074795654612767,1.9630035054081958,49.77745004458498,49.77745004458498,49.77745004458498,0.0,3,3,1.0,0.6512175962293795,0.48978790259230165,0.7219167321288296,0.802827965435978,0.5003927729772192,0.61700706991359
AMSLF,1.0,8.139103675690414,8.139103675690414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.139103675690414,1.0,0.0,0.0,5.18972163258846,0.0,5.18972163258846,0.0,0.0,0.0,0.0,1,1,1.0,0.812254516889238,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6165357423409269
AIQUF,2.0,18.531863250906568,9.265931625453284,28.276839961156963,28.276839961156963,2.0,21.10731871052745,10.553659355263726,28.276839961156963,28.276839961156963,4.0,-2.5754554596208834,0.5,28.276839961156963,28.276839961156963,12.499508594508722,7.604230609732667,4.895277984776055,28.276839961156963,28.276839961156963,28.276839961156963,0.0,4,4,1.0,0.798114689709348,0.48978790259230165,0.6520031421838177,0.49410840534171246,0.5003927729772192,0.6162215239591516
AMSSD,2.0,29.287101400824778,14.643550700412389,0.0,0.0,2.0,15.622426828355415,7.811213414177708,0.0,0.0,4.0,13.664674572469362,0.5,0.0,0.0,22.979512933664864,12.219580060126521,10.759932873538343,0.0,0.0,0.0,0.0,4,4,1.0,0.9607227022780833,0.48978790259230165,0.40769835035349566,0.49410840534171246,0.5003927729772192,0.6161429693637078
AWI,2.0,16.681964863832974,8.340982431916487,-1.0572517799948389,-1.0572517799948389,1.0,5.652680652680653,5.652680652680653,-1.0572517799948389,-1.0572517799948389,3.0,11.029284211152321,0.6666666666666666,-1.0572517799948389,-1.0572517799948389,10.583399786868656,1.9780863440432441,8.60531344282541,-1.0572517799948389,-1.0572517799948389,-1.0572517799948389,0.0,3,3,1.0,0.9285153181461115,0.48978790259230165,0.3016496465043205,0.802827965435978,0.5003927729772192,0.6161429693637078
AFSIB,2.0,12.987285492098653,6.493642746049327,0.0,0.0,1.0,6.993570037048299,6.993570037048299,0.0,0.0,3.0,5.993715455050355,0.6666666666666666,0.0,0.0,8.64779687082073,2.4473141570159007,6.2004827138048295,0.0,0.0,0.0,0.0,3,3,1.0,0.8570306362922231,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6159073055773763
ATXI,1.0,8.111823163369554,8.111823163369554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.111823163369554,1.0,0.0,0.0,5.172326809942015,0.0,5.172326809942015,0.0,0.0,0.0,0.0,1,1,1.0,0.809897879025923,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6158287509819325
ABMRF,1.0,9.324087565255644,9.324087565255644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.324087565255644,1.0,0.0,0.0,5.117167751771917,0.0,5.117167751771917,0.0,0.0,0.0,0.0,1,1,1.0,0.8083267871170463,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6153574234092695
AONNY,2.0,24.627415592232296,12.313707796116148,26.90087619836073,26.90087619836073,2.0,21.03677971750911,10.518389858754555,26.90087619836073,26.90087619836073,4.0,3.590635874723187,0.5,26.90087619836073,26.90087619836073,21.75043979436839,16.76680641839943,4.98363337596896,26.900876198360734,26.900876198360734,26.900876198360734,0.0,4,4,1.0,0.8012568735271013,0.48978790259230165,0.6425765907305577,0.49410840534171246,0.5003927729772192,0.6152788688138255
AILIH,2.0,12.221794547375943,6.110897273687971,1.0844060674644314,1.0844060674644314,1.0,10.413150068322484,10.413150068322484,1.0844060674644314,1.0844060674644314,3.0,1.8086444790534593,0.6666666666666666,1.0844060674644314,1.0844060674644314,8.855378808507233,4.233670880105669,4.621707928401563,1.0844060674644314,1.0844060674644314,1.0844060674644314,0.0,3,3,1.0,0.7824037706205813,0.48978790259230165,0.5161036920659858,0.802827965435978,0.5003927729772192,0.6152003142183817
ALLY,0.0,0.0,0.0,0.0,0.0,1.0,5.510705510705511,5.510705510705511,71.17596982270207,71.17596982270207,1.0,-5.510705510705511,0.0,0.0,71.17596982270207,0.0,1.6597926033771755,-1.6597926033771755,0.0,71.17596982270207,71.17596982270207,118.13734824991795,1,1,1.0,0.41162608012568735,0.9450117831893166,0.7714061272584446,0.037706205813040065,0.5003927729772192,0.615082482325216
BCOW,1.0,5.814092557644665,5.814092557644665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.814092557644665,1.0,0.0,0.0,5.004235840038328,0.0,5.004235840038328,0.0,0.0,0.0,0.0,1,1,1.0,0.802827965435978,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6137077769049489
BFLBF,3.0,25.23573747126714,8.41191249042238,7.255197271242525,7.255197271242525,2.0,18.76744068654977,9.383720343274884,7.255197271242525,7.255197271242525,5.0,6.468296784717371,0.6,7.255197271242525,7.255197271242525,14.21971052908556,9.730859127139846,4.488851401945714,7.255197271242525,7.255197271242525,7.255197271242525,0.0,5,5,1.0,0.776904948939513,0.48978790259230165,0.5593087195600943,0.7128829536527886,0.5003927729772192,0.613197172034564
AATGF,3.0,22.260009818844964,7.420003272948321,256.60000445793105,256.60000445793105,3.0,21.14521110839111,7.048403702797036,256.60000445793105,256.60000445793105,6.0,1.1147987104538544,0.5,256.60000445793105,256.60000445793105,12.401255554307543,11.169904439798092,1.231351114509451,256.60000445793105,256.60000445793105,256.60000445793105,0.0,6,6,1.0,0.612725844461901,0.48978790259230165,0.9104477611940298,0.49410840534171246,0.5003927729772192,0.61229379418696
ACRE,3.0,34.17649161933784,11.392163873112613,-0.4095690820546743,-0.4095690820546743,2.0,19.064338470858235,9.532169235429118,-0.4095690820546743,-0.4095690820546743,5.0,15.112153148479603,0.6,-0.4095690820546743,-0.4095690820546743,16.78919729932885,7.392591795950796,9.396605503378055,-0.40956908205467435,-0.40956908205467424,-0.4095690820546743,0.0,5,5,1.0,0.9402985074626866,0.48978790259230165,0.30557737627651216,0.7128829536527886,0.5003927729772192,0.6114689709347997
BBIG,1.0,6.492019730744459,6.492019730744459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.492019730744459,1.0,0.0,0.0,4.809406505560715,0.0,4.809406505560715,0.0,0.0,0.0,0.0,1,1,1.0,0.7922230950510605,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6105263157894737
AAMMF,1.0,6.492019730744459,6.492019730744459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.492019730744459,1.0,0.0,0.0,4.809406505560715,0.0,4.809406505560715,0.0,0.0,0.0,0.0,1,1,1.0,0.7922230950510605,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6105263157894737
ALVOF,1.0,6.32234432234432,6.32234432234432,133.7622146540214,133.7622146540214,1.0,6.988230348886084,6.988230348886084,133.7622146540214,133.7622146540214,2.0,-0.6658860265417639,0.5,133.7622146540214,133.7622146540214,6.32234432234432,4.455892400467414,1.866451921876906,133.7622146540214,133.7622146540214,133.7622146540214,0.0,2,2,1.0,0.6441476826394344,0.48978790259230165,0.8538884524744698,0.49410840534171246,0.5003927729772192,0.610408483896308
ACDVF,1.0,8.589682551871359,8.589682551871359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.589682551871359,1.0,0.0,0.0,4.7141177348208325,0.0,4.7141177348208325,0.0,0.0,0.0,0.0,1,1,1.0,0.7879025923016496,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6092301649646504
AIR,2.0,16.336352746651304,8.168176373325652,-18.647800941230688,-18.647800941230688,1.0,7.927873296711137,7.927873296711137,-18.647800941230688,-18.647800941230688,3.0,8.408479449940167,0.6666666666666666,-18.647800941230688,-18.647800941230688,13.50425916643111,2.3878295497427025,11.116429616688407,-18.64780094123069,-18.647800941230688,-18.647800941230688,0.0,3,3,1.0,0.9701492537313433,0.48978790259230165,0.20345640219952868,0.802827965435978,0.5003927729772192,0.6089945011783189
AVEFF,2.0,26.470890359225358,13.235445179612679,0.0,0.0,1.0,17.30868002054443,17.30868002054443,0.0,0.0,3.0,9.162210338680929,0.6666666666666666,0.0,0.0,15.007926846378076,9.499205000702974,5.508721845675103,0.0,0.0,0.0,0.0,3,3,1.0,0.8303220738413197,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6078947368421053
ATO,4.0,31.1460287127368,7.7865071781842,-20.48143149210172,-20.48143149210172,2.0,13.870619950104375,6.935309975052188,-20.48143149210172,-20.48143149210172,6.0,17.275408762632424,0.6666666666666666,-20.48143149210172,-20.48143149210172,19.29497629544325,8.140317834632683,11.154658460810566,-20.48143149210172,-20.48143149210172,-20.48143149210172,0.0,6,6,1.0,0.9709347996857817,0.48978790259230165,0.194815396700707,0.802827965435978,0.5003927729772192,0.6075019638648862
BEST,1.0,8.380925490299079,8.380925490299079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.380925490299079,1.0,0.0,0.0,4.599549430313168,0.0,4.599549430313168,0.0,0.0,0.0,0.0,1,1,1.0,0.781618224666143,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6073448546739985
AGFMF,2.0,17.257917211507028,8.628958605753514,38.08558623407212,38.08558623407212,2.0,17.19366236562947,8.596831182814736,38.08558623407212,38.08558623407212,4.0,0.06425484587755648,0.5,38.08558623407212,38.08558623407212,12.764617990182549,9.028121799125795,3.7364961910567533,38.08558623407211,38.08558623407211,38.08558623407211,0.0,4,4,1.0,0.7431264728986646,0.48978790259230165,0.6810683424980362,0.49410840534171246,0.5003927729772192,0.6055380989787903
AMGDF,1.0,5.116280612050342,5.116280612050342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.116280612050342,1.0,0.0,0.0,4.403623532420606,0.0,4.403623532420606,0.0,0.0,0.0,0.0,1,1,1.0,0.7729772191673213,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6047525530243519
BCNAY,3.0,25.520369781885933,8.50678992729531,0.0,0.0,2.0,15.446116659226467,7.723058329613234,0.0,0.0,5.0,10.074253122659465,0.6,0.0,0.0,17.150988490038348,11.189562652341674,5.961425837696673,0.0,0.0,0.0,0.0,5,5,1.0,0.8491751767478397,0.48978790259230165,0.40769835035349566,0.7128829536527886,0.5003927729772192,0.6045561665357423
AFOM,2.0,13.848104520210718,6.924052260105359,0.0,0.0,1.0,5.311545080959573,5.311545080959573,0.0,0.0,3.0,8.536559439251146,0.6666666666666666,0.0,0.0,8.660860630643176,3.386790672227975,5.274069958415201,0.0,0.0,0.0,0.0,3,3,1.0,0.816967792615868,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6038884524744698
