Security,Acquisition_Event_Count,Acquisition_Quality_Jump_Sum,Acquisition_Quality_Jump_Avg,Acquisition_Final_Return_Mean,Acquisition_Final_Return_Median,Loss_Event_Count,Loss_Quality_Loss_Sum,Loss_Quality_Loss_Avg,Loss_Final_Return_Mean,Loss_Final_Return_Median,Total_Event_Count,Net_Quality_Delta,Event_Balance_Ratio,Acq_Winsor_Median_Return,Loss_Winsor_Median_Return,Acq_Recency_Weighted_Jump_Sum,Loss_Recency_Weighted_Loss_Sum,Net_Quality_Delta_Recency,Acq_Recency_Winsor_Mean_Return,Loss_Recency_Winsor_Mean_Return,Weighted_Winsor_Final_Return_Recency,Quality_Momentum_Score_Adj,Unique_Clusters,Unique_Blocks,Events_Per_Block,Net_Quality_Delta_Recency_Percentile,Quality_Momentum_Score_Adj_Percentile,Weighted_Winsor_Final_Return_Recency_Percentile,Event_Balance_Ratio_Percentile,Events_Per_Block_Percentile,Composite_Quality_Event_Rank
AGM,2.0,16.181422989602577,8.090711494801289,32.68926860921965,32.68926860921965,1.0,11.882647795960487,11.882647795960487,32.68926860921965,32.68926860921965,3.0,4.29877519364209,0.6666666666666666,32.68926860921965,32.68926860921965,14.54362130789587,11.416722511525466,3.126898796370405,32.68926860921965,32.68926860921965,32.68926860921965,0.0,3,3,1.0,0.6496465043205027,0.49057344854674,0.6661429693637078,0.802827965435978,0.5003927729772192,0.6056166535742341
BAX,2.0,19.254817211182853,9.627408605591427,-3.652323907675515,-3.652323907675515,1.0,8.94254415381176,8.94254415381176,-3.652323907675515,-3.652323907675515,3.0,10.312273057371094,0.6666666666666666,-3.652323907675515,-3.652323907675515,18.23435779155779,8.421770924071081,9.81258686748671,-3.652323907675515,-3.652323907675515,-3.6523239076755147,0.0,3,3,1.0,0.9033778476040848,0.49057344854674,0.2835820895522388,0.802827965435978,0.5003927729772192,0.6052238805970149
AOSL,1.0,7.854077253218884,7.854077253218884,148.3734755669319,148.3734755669319,1.0,6.042200749359101,6.042200749359101,148.3734755669319,148.3734755669319,2.0,1.811876503859783,0.5,148.3734755669319,148.3734755669319,7.698556103653915,5.467209325305029,2.231346778348886,148.3734755669319,148.3734755669319,148.3734755669319,0.0,2,2,1.0,0.6158680282796544,0.49057344854674,0.8688138256087982,0.49410840534171246,0.5003927729772192,0.6051453260015711
AIRG,2.0,14.821475822187402,7.410737911093701,0.0,0.0,1.0,6.849846703147438,6.849846703147438,0.0,0.0,3.0,7.971629119039964,0.6666666666666666,0.0,0.0,13.636969284016093,6.71421065077977,6.922758633236323,0.0,0.0,0.0,0.0,3,3,1.0,0.8177533385703064,0.49057344854674,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6043597800471328
ASGOF,2.0,22.52014078070829,11.260070390354144,0.0,0.0,2.0,10.963569655609538,5.481784827804769,0.0,0.0,4.0,11.55657112509875,0.5,0.0,0.0,20.397733248412152,9.719849396702275,10.677883851709877,0.0,0.0,0.0,0.0,4,4,1.0,0.9206598586017282,0.49057344854674,0.40769835035349566,0.49410840534171246,0.5003927729772192,0.6043597800471328
AIHS,1.0,6.264845075453166,6.264845075453166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.264845075453166,1.0,0.0,0.0,5.900008900461728,0.0,5.900008900461728,0.0,0.0,0.0,0.0,1,1,1.0,0.7686567164179104,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6036920659858602
AXDDF,1.0,6.264845075453166,6.264845075453166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.264845075453166,1.0,0.0,0.0,5.900008900461728,0.0,5.900008900461728,0.0,0.0,0.0,0.0,1,1,1.0,0.7686567164179104,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6036920659858602
AFDG,0.0,0.0,0.0,0.0,0.0,1.0,8.121197661934866,8.121197661934866,2389.9999757856576,2389.9999757856576,1.0,-8.121197661934866,0.0,0.0,2389.9999757856576,0.0,7.060230068704604,-7.060230068704604,0.0,2389.9999757856576,2389.9999757856576,16873.949693245173,1,1,1.0,0.17989002356637862,0.9945011783189317,0.98586017282011,0.037706205813040065,0.5003927729772192,0.603299293008641
BCII,1.0,6.230831470010989,6.230831470010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.230831470010989,1.0,0.0,0.0,5.867976093196957,0.0,5.867976093196957,0.0,0.0,0.0,0.0,1,1,1.0,0.7666928515318147,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6031029065200314
ASWRF,1.0,7.398085785182558,7.398085785182558,194.9429062185872,194.9429062185872,1.0,5.996618927625914,5.996618927625914,194.9429062185872,194.9429062185872,2.0,1.4014668575566445,0.5,194.9429062185872,194.9429062185872,7.398085785182558,5.647403027458096,1.7506827577244621,194.9429062185872,194.9429062185872,194.9429062185872,0.0,2,2,1.0,0.5930871956009427,0.49057344854674,0.8923802042419482,0.49410840534171246,0.5003927729772192,0.6030243519245876
APMRF,1.0,6.227272727272728,6.227272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.227272727272728,1.0,0.0,0.0,5.864624595501914,0.0,5.864624595501914,0.0,0.0,0.0,0.0,1,1,1.0,0.7659073055773763,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6028672427337
BETSF,2.0,18.181519156239776,9.090759578119888,0.0,0.0,1.0,10.088691796008868,10.088691796008868,0.0,0.0,3.0,8.092827360230908,0.6666666666666666,0.0,0.0,16.466019140773668,9.693108532468004,6.772910608305663,0.0,0.0,0.0,0.0,3,3,1.0,0.812254516889238,0.49057344854674,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6027101335428122
AMTX,1.0,6.808166565595312,6.808166565595312,1660.3207635097165,1660.3207635097165,1.0,6.042780748663103,6.042780748663103,1660.3207635097165,1660.3207635097165,2.0,0.7653858169322092,0.5,1660.3207635097165,1660.3207635097165,6.411689810211746,5.805839926428478,0.605849883783268,1660.3207635097165,1660.3207635097165,1660.3207635097165,0.0,2,2,1.0,0.5326001571091908,0.49057344854674,0.9803613511390417,0.49410840534171246,0.5003927729772192,0.6024744697564808
ACN,1.0,14.4297456974056,14.4297456974056,75.62393036739982,75.62393036739982,1.0,11.014781385320934,11.014781385320934,75.62393036739982,75.62393036739982,2.0,3.414964312084667,0.5,75.62393036739982,75.62393036739982,13.863947275720975,10.373330453879234,3.4906168218417406,75.62393036739982,75.62393036739982,75.62393036739982,0.0,2,2,1.0,0.6622152395915161,0.49057344854674,0.7831893165750197,0.49410840534171246,0.5003927729772192,0.601924587588374
AMCT,2.0,14.100019143497404,7.050009571748702,0.0,0.0,1.0,6.682206682206682,6.682206682206682,0.0,0.0,3.0,7.417812461290722,0.6666666666666666,0.0,0.0,12.758600888908159,6.04631064111053,6.712290247797629,0.0,0.0,0.0,0.0,3,3,1.0,0.8091123330714847,0.49057344854674,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6017674783974862
BCOW,1.0,5.814092557644665,5.814092557644665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.814092557644665,1.0,0.0,0.0,5.69896581148598,0.0,5.69896581148598,0.0,0.0,0.0,0.0,1,1,1.0,0.7580518460329929,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6005106048703849
BCHT,2.0,11.45031099622528,5.72515549811264,128.70662743201876,128.70662743201876,1.0,10.928490079721872,10.928490079721872,128.70662743201876,128.70662743201876,3.0,0.5218209165034082,0.6666666666666666,128.70662743201876,128.70662743201876,9.979179626075108,9.888506746767137,0.09067287930797185,128.70662743201876,128.70662743201876,128.70662743201876,0.0,3,3,1.0,0.5090337784760408,0.49057344854674,0.8483896307934015,0.802827965435978,0.5003927729772192,0.5998821681068343
ATNF,1.0,6.113572590034788,6.113572590034788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.113572590034788,1.0,0.0,0.0,5.643538792682395,0.0,5.643538792682395,0.0,0.0,0.0,0.0,1,1,1.0,0.755695208169678,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.5998036135113904
AHGIF,1.0,6.227467063380376,6.227467063380376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.227467063380376,1.0,0.0,0.0,5.634845218533079,0.0,5.634845218533079,0.0,0.0,0.0,0.0,1,1,1.0,0.7549096622152396,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.5995679497250589
ATVK,2.0,24.060429935127164,12.030214967563582,150.87719504275904,150.87719504275904,2.0,21.27781459353676,10.63890729676838,150.87719504275904,150.87719504275904,4.0,2.782615341590404,0.5,150.87719504275904,150.87719504275904,20.998481000841572,19.230263350073,1.7682176507685732,150.87719504275904,150.877195042759,150.877195042759,0.0,4,4,1.0,0.5946582875098193,0.49057344854674,0.8719560094265515,0.49410840534171246,0.5003927729772192,0.5994108405341713
AIPUY,5.0,47.23121089032986,9.446242178065972,-25.437759961452244,-25.437759961452244,3.0,30.96198678290407,10.320662260968023,-25.437759961452244,-25.437759961452244,8.0,16.269224107425792,0.625,-25.437759961452244,-25.437759961452244,42.9093623814029,28.038159825736926,14.871202555665974,-25.437759961452244,-25.437759961452244,-25.437759961452244,0.0,7,8,1.0,0.9795758051846033,0.49057344854674,0.17046347211311863,0.7395915161036921,0.5003927729772192,0.5991358994501179
AUDAQ,2.0,10.962673574090577,5.481336787045288,10.344827870508714,10.344827870508714,1.0,7.156285248778041,7.156285248778041,10.344827870508714,10.344827870508714,3.0,3.8063883253125352,0.6666666666666666,10.344827870508714,10.344827870508714,10.042472129845741,6.098184026816726,3.944288103029015,10.344827870508716,10.344827870508714,10.344827870508716,0.0,3,3,1.0,0.6873527101335428,0.49057344854674,0.5765907305577376,0.802827965435978,0.5003927729772192,0.5990180675569521
AFMJF,0.0,0.0,0.0,0.0,0.0,1.0,6.770447244872746,6.770447244872746,391.1764830918052,391.1764830918052,1.0,-6.770447244872746,0.0,0.0,391.1764830918052,0.0,6.376167091724343,-6.376167091724343,0.0,391.1764830918052,391.1764830918052,2494.2066185464323,1,1,1.0,0.20738413197172034,0.98586017282011,0.9347996857816182,0.037706205813040065,0.5003927729772192,0.5987431264728986
AZUL,2.0,25.0452886363292,12.5226443181646,0.0,0.0,2.0,14.60156594404371,7.300782972021855,0.0,0.0,4.0,10.44372269228549,0.5,0.0,0.0,23.2627339096719,13.704659673199378,9.558074236472523,0.0,0.0,0.0,0.0,4,4,1.0,0.8994501178318932,0.49057344854674,0.40769835035349566,0.49410840534171246,0.5003927729772192,0.5979968578161823
ADWPF,3.0,30.238570289278613,10.079523429759538,-36.44465244564683,-36.44465244564683,1.0,15.774647887323944,15.774647887323944,-36.44465244564683,-36.44465244564683,4.0,14.463922401954669,0.75,-36.44465244564683,-36.44465244564683,28.430318009874842,15.156115096487351,13.27420291338749,-36.444652445646824,-36.44465244564683,-36.444652445646824,0.0,4,4,1.0,0.9607227022780833,0.49057344854674,0.12568735271013354,0.8735271013354281,0.5003927729772192,0.5979183032207385
AIAPF,1.0,5.483518764155455,5.483518764155455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.483518764155455,1.0,0.0,0.0,5.483518764155455,0.0,5.483518764155455,0.0,0.0,0.0,0.0,1,1,1.0,0.7474469756480754,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.5973291437549096
AVTR,1.0,5.483518764155455,5.483518764155455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.483518764155455,1.0,0.0,0.0,5.483518764155455,0.0,5.483518764155455,0.0,0.0,0.0,0.0,1,1,1.0,0.7474469756480754,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.5973291437549096
AR,2.0,22.171648303035166,11.085824151517583,645.171116279607,645.171116279607,2.0,21.05524734165511,10.527623670827555,645.171116279607,645.171116279607,4.0,1.1164009613800552,0.5,645.171116279607,645.171116279607,20.441128547855673,19.84422927321353,0.5968992746421442,645.171116279607,645.171116279607,645.171116279607,0.0,4,4,1.0,0.5310290652003142,0.49057344854674,0.9552238805970149,0.49410840534171246,0.5003927729772192,0.5969756480754124
BGOPF,1.0,8.380925490299079,8.380925490299079,85.48386569573906,85.48386569573906,1.0,5.369487673222008,5.369487673222008,85.48386569573906,85.48386569573906,2.0,3.011437817077071,0.5,85.48386569573906,85.48386569573906,7.73656931794351,5.056793054158297,2.6797762637852127,85.48386569573906,85.48386569573906,85.48386569573906,0.0,2,2,1.0,0.6331500392772977,0.49057344854674,0.7989002356637863,0.49410840534171246,0.5003927729772192,0.5963472113118617
AFSIC,2.0,11.4026306684291,5.70131533421455,12.004184809570798,12.004184809570798,1.0,8.186941882594057,8.186941882594057,12.004184809570798,12.004184809570798,3.0,3.2156887858350434,0.6666666666666666,12.004184809570798,12.004184809570798,10.6543284261482,6.976451675879868,3.677876750268333,12.004184809570798,12.0041848095708,12.0041848095708,0.0,3,3,1.0,0.6732128829536528,0.49057344854674,0.5828750981932443,0.802827965435978,0.5003927729772192,0.5960329929300864
AATGF,3.0,22.260009818844964,7.420003272948321,256.60000445793105,256.60000445793105,3.0,21.14521110839111,7.048403702797036,256.60000445793105,256.60000445793105,6.0,1.1147987104538544,0.5,256.60000445793105,256.60000445793105,20.39640214053062,19.292906039913348,1.1034961006172708,256.600004457931,256.60000445793105,256.600004457931,0.0,6,6,1.0,0.5577376276512176,0.49057344854674,0.9104477611940298,0.49410840534171246,0.5003927729772192,0.5960329929300864
ALOD,2.0,15.666144414301854,7.833072207150927,19.16667240982272,19.16667240982272,1.0,12.314814814814811,12.314814814814811,19.16667240982272,19.16667240982272,3.0,3.351329599487043,0.6666666666666666,19.16667240982272,19.16667240982272,14.199409517967979,10.922260933646474,3.2771485843215054,19.166672409822716,19.16667240982272,19.16667240982272,0.0,3,3,1.0,0.655145326001571,0.49057344854674,0.608012568735271,0.802827965435978,0.5003927729772192,0.5956402199528673
ANTGF,1.0,5.68513493052563,5.68513493052563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.68513493052563,1.0,0.0,0.0,5.35405844620999,0.0,5.35405844620999,0.0,0.0,0.0,0.0,1,1,1.0,0.7407698350353495,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.595326001571092
AMYZF,2.0,17.332160495779295,8.666080247889647,354.904235478198,354.904235478198,2.0,17.634064099120362,8.817032049560181,354.904235478198,354.904235478198,4.0,-0.30190360334106714,0.5,354.904235478198,354.904235478198,16.15070926047658,15.35615487578201,0.7945543846945711,354.904235478198,354.904235478198,354.904235478198,0.0,4,4,1.0,0.5443833464257659,0.49057344854674,0.9253731343283582,0.49410840534171246,0.5003927729772192,0.5950117831893166
AGZNF,3.0,27.503069771533916,9.16768992384464,0.0,0.0,2.0,20.61714429361488,10.30857214680744,0.0,0.0,5.0,6.885925477919034,0.6,0.0,0.0,25.080492844405853,18.19660097157616,6.883891872829693,0.0,0.0,0.0,0.0,5,5,1.0,0.8161822466614297,0.49057344854674,0.40769835035349566,0.7128829536527886,0.5003927729772192,0.5948939512961509
ARHVF,3.0,74.3596978476416,24.786565949213866,41.22340882761141,41.22340882761141,2.0,69.71716419782774,34.85858209891387,41.22340882761141,41.22340882761141,5.0,4.642533649813856,0.6,41.22340882761141,41.22340882761141,67.40415813371551,65.07349019145128,2.3306679422642276,41.22340882761141,41.22340882761141,41.22340882761141,0.0,5,5,1.0,0.622152395915161,0.49057344854674,0.6944226237234878,0.7128829536527886,0.5003927729772192,0.5940298507462688
AIJTY,1.0,5.5683276625178415,5.5683276625178415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5683276625178415,1.0,0.0,0.0,5.244053503935385,0.0,5.244053503935385,0.0,0.0,0.0,0.0,1,1,1.0,0.7360565593087196,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.593912018853103
AVDL,1.0,8.432040272431152,8.432040272431152,153.67854322861342,153.67854322861342,1.0,7.997405928043983,7.997405928043983,153.67854322861342,153.67854322861342,2.0,0.4346343443871694,0.5,153.67854322861342,153.67854322861342,8.432040272431152,7.0930627583051535,1.3389775141259985,153.67854322861342,153.67854322861342,153.67854322861342,0.0,2,2,1.0,0.5734485467399842,0.49057344854674,0.8735271013354281,0.49410840534171246,0.5003927729772192,0.5933621366849962
ALPP,2.0,35.787028990692136,17.893514495346068,0.0,0.0,1.0,28.53136155022948,28.53136155022948,0.0,0.0,3.0,7.2556674404626555,0.6666666666666666,0.0,0.0,34.10640110643825,27.966402739170306,6.139998367267943,0.0,0.0,0.0,0.0,3,3,1.0,0.7808326787117046,0.49057344854674,0.40769835035349566,0.802827965435978,0.5003927729772192,0.5932835820895522
AA,1.0,8.213913496612818,8.213913496612818,135.26108523266905,135.26108523266905,1.0,6.292906178489703,6.292906178489703,135.26108523266905,135.26108523266905,2.0,1.9210073181231149,0.5,135.26108523266905,135.26108523266905,7.140833343133755,5.581307096046186,1.559526247087569,135.26108523266905,135.26108523266905,135.26108523266905,0.0,2,2,1.0,0.5852317360565593,0.49057344854674,0.8546739984289081,0.49410840534171246,0.5003927729772192,0.5931264728986646
ARGX,2.0,12.665634178067599,6.332817089033799,0.0,0.0,1.0,6.186629643653497,6.186629643653497,0.0,0.0,3.0,6.479004534414102,0.6666666666666666,0.0,0.0,12.056536461269499,5.94404842556898,6.112488035700519,0.0,0.0,0.0,0.0,3,3,1.0,0.7800471327572663,0.49057344854674,0.40769835035349566,0.802827965435978,0.5003927729772192,0.5930479183032208
AKTX,2.0,17.42501765928362,8.71250882964181,-4.538700364220297,-4.538700364220297,1.0,8.115796519410978,8.115796519410978,-4.538700364220297,-4.538700364220297,3.0,9.30922113987264,0.6666666666666666,-4.538700364220297,-4.538700364220297,15.195356947371042,7.055534540970898,8.139822406400144,-4.538700364220297,-4.538700364220297,-4.538700364220297,0.0,3,3,1.0,0.8656716417910447,0.49057344854674,0.27729772191673213,0.802827965435978,0.5003927729772192,0.5926551453260016
APTL,4.0,43.43375111081049,10.858437777702623,-9.288001505533847,-9.288001505533847,3.0,30.917283119783733,10.30576103992791,-9.288001505533847,-9.288001505533847,7.0,12.516467991026758,0.5714285714285714,-9.288001505533847,-9.288001505533847,39.67652910906455,28.826861272600297,10.849667836464256,-9.288001505533847,-9.288001505533847,-9.288001505533847,0.0,7,7,1.0,0.9238020424194815,0.49057344854674,0.2498036135113904,0.6826394344069128,0.5003927729772192,0.5925765907305578
BDRX,1.0,5.892081294976869,5.892081294976869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.892081294976869,1.0,0.0,0.0,5.122329397427402,0.0,5.122329397427402,0.0,0.0,0.0,0.0,1,1,1.0,0.7313432835820896,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.5924980361351139
AFSIB,2.0,12.987285492098653,6.493642746049327,0.0,0.0,1.0,6.993570037048299,6.993570037048299,0.0,0.0,3.0,5.993715455050355,0.6666666666666666,0.0,0.0,12.160385610386381,6.07991770654627,6.080467903840111,0.0,0.0,0.0,0.0,3,3,1.0,0.7761194029850746,0.49057344854674,0.40769835035349566,0.802827965435978,0.5003927729772192,0.5918695993715632
ADNT,1.0,5.608718766613504,5.608718766613504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.608718766613504,1.0,0.0,0.0,5.074978607272394,0.0,5.074978607272394,0.0,0.0,0.0,0.0,1,1,1.0,0.7289866457187746,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.5917910447761194
AERS,1.0,7.291238173591115,7.291238173591115,234.1389723761457,234.1389723761457,1.0,6.982872200263504,6.982872200263504,234.1389723761457,234.1389723761457,2.0,0.30836597332761073,0.5,234.1389723761457,234.1389723761457,7.291238173591115,6.446003472792054,0.845234700799061,234.1389723761457,234.1389723761457,234.1389723761457,0.0,2,2,1.0,0.5467399842890809,0.49057344854674,0.9057344854673999,0.49410840534171246,0.5003927729772192,0.5917910447761194
ABLZF,1.0,9.434112329166611,9.434112329166611,70.59449259938492,70.59449259938492,1.0,6.180739092131496,6.180739092131496,70.59449259938492,70.59449259938492,2.0,3.253373237035115,0.5,70.59449259938492,70.59449259938492,8.201623247038404,5.481823814828074,2.71979943221033,70.59449259938492,70.59449259938492,70.59449259938492,0.0,2,2,1.0,0.6351139041633935,0.49057344854674,0.769835035349568,0.49410840534171246,0.5003927729772192,0.5911233307148469
AMGDF,1.0,5.116280612050342,5.116280612050342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.116280612050342,1.0,0.0,0.0,5.014971468196818,0.0,5.014971468196818,0.0,0.0,0.0,0.0,1,1,1.0,0.7266300078554595,0.49057344854674,0.40769835035349566,0.94344069128044,0.5003927729772192,0.5910840534171249
ABCB,3.0,41.57073189041326,13.856910630137754,23.93284896799408,23.93284896799408,4.0,34.20093472519261,8.550233681298153,23.93284896799408,23.93284896799408,7.0,7.369797165220653,0.42857142857142855,23.93284896799408,23.93284896799408,38.121497942846105,31.709243138469777,6.412254804376328,23.932848967994076,23.93284896799408,23.93284896799408,0.0,6,7,1.0,0.793401413982718,0.49057344854674,0.6284367635506677,0.30086410054988216,0.5003927729772192,0.5910054988216812
BDRFY,2.0,15.200442499431112,7.600221249715556,-5.1960909411737815,-5.1960909411737815,1.0,6.199388726092574,6.199388726092574,-5.1960909411737815,-5.1960909411737815,3.0,9.001053773338537,0.6666666666666666,-5.1960909411737815,-5.1960909411737815,13.913015512963026,5.838364432136023,8.074651080827003,-5.1960909411737815,-5.1960909411737815,-5.1960909411737815,0.0,3,3,1.0,0.8633150039277298,0.49057344854674,0.27258444619010214,0.802827965435978,0.5003927729772192,0.5910054988216811
BCUFF,2.0,14.234870637429411,7.117435318714706,220.31705922898337,220.31705922898337,2.0,13.129790452643157,6.564895226321578,220.31705922898337,220.31705922898337,4.0,1.1050801847862548,0.5,220.31705922898337,220.31705922898337,12.935373923214737,12.103784748564927,0.8315891746498103,220.31705922898334,220.31705922898337,220.31705922898334,0.0,3,4,1.0,0.5459544383346425,0.49057344854674,0.9018067556952082,0.49410840534171246,0.5003927729772192,0.5907698350353495
AXTI,1.0,6.191741981215665,6.191741981215665,174.84807617133953,174.84807617133953,1.0,5.08898508898509,5.08898508898509,174.84807617133953,174.84807617133953,2.0,1.102756892230575,0.5,174.84807617133953,174.84807617133953,5.382841882834357,4.336547035720306,1.0462948471140505,174.84807617133953,174.84807617133953,174.84807617133953,0.0,2,2,1.0,0.5553809897879026,0.49057344854674,0.8837391987431265,0.49410840534171246,0.5003927729772192,0.5899842890809113
AUKNY,2.0,17.6039768577396,8.8019884288698,-5.340814043878424,-5.340814043878424,1.0,9.239342218065625,9.239342218065625,-5.340814043878424,-5.340814043878424,3.0,8.364634639673975,0.6666666666666666,-5.340814043878424,-5.340814043878424,16.291916115989125,8.360102556945135,7.93181355904399,-5.3408140438784235,-5.340814043878424,-5.340814043878424,0.0,3,3,1.0,0.8586017282010998,0.49057344854674,0.2717989002356638,0.802827965435978,0.5003927729772192,0.5894344069128045
AEXFF,2.0,16.01670135138695,8.008350675693475,-19.99999441206428,-19.99999441206428,1.0,5.612434847356665,5.612434847356665,-19.99999441206428,-19.99999441206428,3.0,10.404266504030284,0.6666666666666666,-19.99999441206428,-19.99999441206428,15.184759617115125,5.18093035062492,10.003829266490204,-19.99999441206428,-19.99999441206428,-19.99999441206428,0.0,3,3,1.0,0.9080911233307148,0.49057344854674,0.197172034564022,0.802827965435978,0.5003927729772192,0.5893558523173607
ABBNY,1.0,9.434112329166611,9.434112329166611,66.17969426540652,66.17969426540652,1.0,6.180739092131496,6.180739092131496,66.17969426540652,66.17969426540652,2.0,3.253373237035115,0.5,66.17969426540652,66.17969426540652,8.201623247038404,5.481823814828074,2.71979943221033,66.17969426540652,66.17969426540652,66.17969426540652,0.0,2,2,1.0,0.6351139041633935,0.49057344854674,0.7588373919874313,0.49410840534171246,0.5003927729772192,0.5889238020424196
BBUZ,0.0,0.0,0.0,0.0,0.0,1.0,8.930006224183783,8.930006224183783,432.17391501527743,432.17391501527743,1.0,-8.930006224183783,0.0,0.0,432.17391501527743,0.0,7.609649339367819,-7.609649339367819,0.0,432.17391501527743,432.17391501527743,3288.69194688801,1,1,1.0,0.16496465043205027,0.99057344854674,0.9410840534171249,0.037706205813040065,0.5003927729772192,0.5886881382560879
ARAFF,1.0,7.255496325004461,7.255496325004461,153.96825881141328,153.96825881141328,1.0,5.328566564521621,5.328566564521621,153.96825881141328,153.96825881141328,2.0,1.9269297604828397,0.5,153.96825881141328,153.96825881141328,6.307625482048398,5.223053877170828,1.0845716048775706,153.96825881141328,153.96825881141328,153.96825881141328,0.0,2,2,1.0,0.5569520816967792,0.49057344854674,0.8743126472898665,0.49410840534171246,0.5003927729772192,0.5885703063629223
AJINY,2.0,20.84274509753263,10.421372548766316,53.28110606565559,53.28110606565559,1.0,21.03004291845493,21.03004291845493,53.28110606565559,53.28110606565559,3.0,-0.18729782092229996,0.6666666666666666,53.28110606565559,53.28110606565559,19.774019340190385,19.028769735520175,0.7452496046702102,53.281106065655585,53.28110606565559,53.28110606565559,0.0,3,3,1.0,0.5404556166535742,0.49057344854674,0.7329143754909663,0.802827965435978,0.5003927729772192,0.5862136684996073
APD,3.0,23.599956386636773,7.866652128878925,22.203737208004423,22.20373720800442,3.0,19.180306706076273,6.393435568692091,22.203737208004423,22.20373720800442,6.0,4.4196496805605,0.5,22.20373720800442,22.20373720800442,21.933622393512096,17.123136175517164,4.8104862179949315,22.20373720800442,22.203737208004416,22.203737208004423,0.0,6,6,1.0,0.7179890023566379,0.49057344854674,0.6205813040062844,0.49410840534171246,0.5003927729772192,0.5861351139041634
AGXKF,2.0,14.144508686781514,7.072254343390757,-3.02857058388846,-3.02857058388846,1.0,5.841152372142197,5.841152372142197,-3.02857058388846,-3.02857058388846,3.0,8.303356314639316,0.6666666666666666,-3.02857058388846,-3.02857058388846,13.171488914591087,5.725489805756388,7.445999108834699,-3.02857058388846,-3.02857058388846,-3.02857058388846,0.0,3,3,1.0,0.8350353495679497,0.49057344854674,0.2906520031421838,0.802827965435978,0.5003927729772192,0.5861351139041634
BBW,2.0,20.54717341482047,10.273586707410235,375.7138846736363,375.7138846736363,2.0,19.97756713736415,9.988783568682075,375.7138846736363,375.7138846736363,4.0,0.5696062774563195,0.5,375.7138846736363,375.7138846736363,18.641101625923614,18.53530683709741,0.10579478882620563,375.7138846736363,375.71388467363636,375.71388467363636,0.0,4,4,1.0,0.5098193244304792,0.49057344854674,0.9308719560094265,0.49410840534171246,0.5003927729772192,0.5857423409269442
AXRX,0.0,0.0,0.0,0.0,0.0,1.0,6.023809523809524,6.023809523809524,130.31726533468265,130.31726533468265,1.0,-6.023809523809524,0.0,0.0,130.31726533468265,0.0,5.904530103490692,-5.904530103490692,0.0,130.31726533468265,130.31726533468265,769.4622161732177,1,1,1.0,0.23016496465043204,0.9748625294579732,0.8515318146111548,0.037706205813040065,0.5003927729772192,0.5856245090337785
AIQUY,2.0,20.933922940167726,10.466961470083863,24.90090021534041,24.90090021534041,2.0,17.11785156403264,8.55892578201632,24.90090021534041,24.90090021534041,4.0,3.816071376135085,0.5,24.90090021534041,24.90090021534041,19.292247108204275,14.781692760536643,4.510554347667632,24.90090021534041,24.90090021534041,24.90090021534041,0.0,4,4,1.0,0.7062058130400628,0.49057344854674,0.6339355852317361,0.49410840534171246,0.5003927729772192,0.5852710133542812
