Security,Acquisition_Event_Count,Acquisition_Quality_Jump_Sum,Acquisition_Quality_Jump_Avg,Acquisition_Final_Return_Mean,Acquisition_Final_Return_Median,Loss_Event_Count,Loss_Quality_Loss_Sum,Loss_Quality_Loss_Avg,Loss_Final_Return_Mean,Loss_Final_Return_Median,Total_Event_Count,Net_Quality_Delta,Event_Balance_Ratio,Acq_Winsor_Median_Return,Loss_Winsor_Median_Return,Acq_Recency_Weighted_Jump_Sum,Loss_Recency_Weighted_Loss_Sum,Net_Quality_Delta_Recency,Acq_Recency_Winsor_Mean_Return,Loss_Recency_Winsor_Mean_Return,Weighted_Winsor_Final_Return_Recency,Quality_Momentum_Score_Adj,Unique_Clusters,Unique_Blocks,Events_Per_Block,Net_Quality_Delta_Recency_Percentile,Quality_Momentum_Score_Adj_Percentile,Weighted_Winsor_Final_Return_Recency_Percentile,Event_Balance_Ratio_Percentile,Events_Per_Block_Percentile,Composite_Quality_Event_Rank
ALGWF,1.0,9.86499358283509,9.86499358283509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.86499358283509,1.0,0.0,0.0,8.076773625184032,0.0,8.076773625184032,0.0,0.0,0.0,0.0,1,1,1.0,0.8837391987431265,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6379811468970935
APPF,3.0,39.84345422429704,13.281151408099014,0.0,0.0,2.0,23.102894478243982,11.551447239121991,0.0,0.0,5.0,16.74055974605306,0.6,0.0,0.0,30.103937691546115,17.787788591621574,12.31614909992454,0.0,0.0,0.0,0.0,5,5,1.0,0.959937156323645,0.48978790259230165,0.40769835035349566,0.7128829536527886,0.5003927729772192,0.637784760408484
APSI,0.0,0.0,0.0,0.0,0.0,1.0,6.571925406248125,6.571925406248125,7012.149173890447,7012.149173890447,1.0,-6.571925406248125,0.0,0.0,7012.149173890447,0.0,4.405293340859031,-4.405293340859031,0.0,7012.149173890447,7012.149173890447,30890.574060849744,1,1,1.0,0.2867242733699921,0.9968578161822467,0.992930086410055,0.037706205813040065,0.5003927729772192,0.6374705420267085
AMBA,2.0,21.454740161396053,10.727370080698027,187.92997658074788,187.92997658074788,2.0,18.47347243970048,9.23673621985024,187.92997658074788,187.92997658074788,4.0,2.9812677216955734,0.5,187.92997658074788,187.92997658074788,17.972514566839223,13.755548721274305,4.216965845564918,187.92997658074785,187.92997658074785,187.92997658074785,0.0,4,4,1.0,0.7117046347211312,0.48978790259230165,0.8876669285153181,0.49410840534171246,0.5003927729772192,0.6374312647289866
APPEF,1.0,8.81398455270928,8.81398455270928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.81398455270928,1.0,0.0,0.0,7.975223025282297,0.0,7.975223025282297,0.0,0.0,0.0,0.0,1,1,1.0,0.8813825608798115,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.637274155538099
ACEL,1.0,9.621176097638294,9.621176097638294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.621176097638294,1.0,0.0,0.0,7.877152751915279,0.0,7.877152751915279,0.0,0.0,0.0,0.0,1,1,1.0,0.8798114689709348,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.636802827965436
AMKR,3.0,19.897480585442537,6.632493528480846,137.56198091207793,137.56198091207793,2.0,16.458521494492715,8.229260747246357,137.56198091207793,137.56198091207793,5.0,3.4389590909498224,0.6,137.56198091207793,137.56198091207793,17.07077884114698,14.271025884834113,2.799752956312865,137.56198091207793,137.5619809120779,137.5619809120779,0.0,5,5,1.0,0.6535742340926944,0.48978790259230165,0.8593872741555381,0.7128829536527886,0.5003927729772192,0.6362136684996073
AHCO,1.0,8.156966490299823,8.156966490299823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.156966490299823,1.0,0.0,0.0,7.7591465402395094,0.0,7.7591465402395094,0.0,0.0,0.0,0.0,1,1,1.0,0.8758837391987431,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6356245090337784
ANPDF,2.0,13.517953883963207,6.7589769419816035,98.6110881005735,98.6110881005735,1.0,9.112822623317069,9.112822623317069,98.6110881005735,98.6110881005735,3.0,4.405131260646138,0.6666666666666666,98.6110881005735,98.6110881005735,11.7376415818781,9.112822623317069,2.624818958561031,98.61108810057348,98.6110881005735,98.6110881005735,0.0,3,3,1.0,0.6488609583660644,0.48978790259230165,0.8177533385703064,0.802827965435978,0.5003927729772192,0.6354673998428908
AILIN,4.0,33.1159409384378,8.27898523460945,-1.8600006103515625,-1.8600006103515625,2.0,13.189540113600351,6.594770056800176,-1.8600006103515625,-1.8600006103515625,6.0,19.92640082483745,0.6666666666666666,-1.8600006103515625,-1.8600006103515625,28.39814687788984,11.224362942167232,17.173783935722607,-1.8600006103515627,-1.8600006103515623,-1.8600006103515625,0.0,6,6,1.0,0.9960722702278083,0.48978790259230165,0.2953652788688138,0.802827965435978,0.5003927729772192,0.6351531814611155
AAGH,0.0,0.0,0.0,0.0,0.0,1.0,5.918591859185919,5.918591859185919,772.7056374058545,772.7056374058545,1.0,-5.918591859185919,0.0,0.0,772.7056374058545,0.0,3.9673507675156654,-3.9673507675156654,0.0,772.7056374058544,772.7056374058544,3065.5943036257986,1,1,1.0,0.30557737627651216,0.9913589945011784,0.959937156323645,0.037706205813040065,0.5003927729772192,0.6348782403770621
APLS,2.0,24.781906746457263,12.390953373228632,0.0,0.0,1.0,13.694366635543105,13.694366635543105,0.0,0.0,3.0,11.087540110914158,0.6666666666666666,0.0,0.0,22.113639637466854,12.391175348142612,9.722464289324241,0.0,0.0,0.0,0.0,3,3,1.0,0.9190887666928516,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6345247446975649
AAGFF,4.0,53.2757274220055,13.318931855501376,86.48332152444657,86.48332152444657,4.0,46.44085964302875,11.610214910757188,86.48332152444657,86.48332152444657,8.0,6.834867778976751,0.5,86.48332152444657,86.48332152444657,41.685567727328014,36.537937239577126,5.147630487750888,86.48332152444657,86.48332152444657,86.48332152444657,0.0,8,8,1.0,0.7580518460329929,0.48978790259230165,0.8020424194815396,0.49410840534171246,0.5003927729772192,0.6342105263157894
ACRG,2.0,15.073449151773403,7.536724575886701,63.69230838922353,63.69230838922353,1.0,10.649350649350648,10.649350649350648,63.69230838922353,63.69230838922353,3.0,4.424098502422755,0.6666666666666666,63.69230838922353,63.69230838922353,12.239743028339301,8.71895087693435,3.520792151404951,63.69230838922351,63.69230838922353,63.69230838922351,0.0,3,3,1.0,0.6865671641791045,0.48978790259230165,0.7541241162608012,0.802827965435978,0.5003927729772192,0.6340534171249018
ABMRF,1.0,9.324087565255644,9.324087565255644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.324087565255644,1.0,0.0,0.0,7.633917234066799,0.0,7.633917234066799,0.0,0.0,0.0,0.0,1,1,1.0,0.8703849175176748,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.633974862529458
AEPLF,2.0,15.026952293307472,7.513476146653736,14.754100154721936,14.754100154721936,1.0,7.717481166152234,7.717481166152234,14.754100154721936,14.754100154721936,3.0,7.309471127155239,0.6666666666666666,14.754100154721936,14.754100154721936,12.755175003114571,6.983065732122333,5.772109270992238,14.754100154721936,14.754100154721934,14.754100154721934,0.0,2,3,1.0,0.795758051846033,0.48978790259230165,0.589159465828751,0.802827965435978,0.5003927729772192,0.6338177533385703
ACHC,2.0,11.998383725293502,5.999191862646751,103.62710803183452,103.62710803183452,1.0,11.118344652848648,11.118344652848648,103.62710803183452,103.62710803183452,3.0,0.8800390724448537,0.6666666666666666,103.62710803183452,103.62710803183452,9.80324254853912,7.45284929953761,2.3503932490015105,103.62710803183451,103.62710803183451,103.62710803183451,0.0,3,3,1.0,0.6378633150039277,0.48978790259230165,0.8248232521602514,0.802827965435978,0.5003927729772192,0.6335820895522388
ASOZY,2.0,18.842438651048084,9.421219325524042,0.0,0.0,1.0,6.155979942387709,6.155979942387709,0.0,0.0,3.0,12.686458708660375,0.6666666666666666,0.0,0.0,15.60094067978396,6.155979942387709,9.44496073739625,0.0,0.0,0.0,0.0,3,3,1.0,0.9151610369206599,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6333464257659074
AEE,4.0,29.514456799716022,7.378614199929006,6.998469844392392,6.998469844392392,3.0,20.993700433643177,6.997900144547725,6.998469844392392,6.998469844392392,7.0,8.520756366072845,0.5714285714285714,6.998469844392392,6.998469844392392,24.98009727396633,17.891646821154296,7.088450452812033,6.998469844392392,6.998469844392392,6.998469844392391,0.0,6,7,1.0,0.8515318146111548,0.48978790259230165,0.5553809897879026,0.6826394344069128,0.5003927729772192,0.6317753338570307
ABVN,2.0,17.43390599174007,8.716952995870034,0.0,0.0,1.0,7.896419437340155,7.896419437340155,0.0,0.0,3.0,9.537486554399914,0.6666666666666666,0.0,0.0,15.55994074299559,6.465041432553119,9.094899310442472,0.0,0.0,0.0,0.0,3,3,1.0,0.9096622152395916,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6316967792615868
AUTL,1.0,8.201421440146168,8.201421440146168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.201421440146168,1.0,0.0,0.0,7.4209530001266195,0.0,7.4209530001266195,0.0,0.0,0.0,0.0,1,1,1.0,0.8617439120188531,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6313825608798115
AMN,3.0,33.32449120687875,11.108163735626249,98.26868314399916,98.26868314399916,1.0,29.87197724039829,29.87197724039829,98.26868314399916,98.26868314399916,4.0,3.4525139664804563,0.75,98.26868314399916,98.26868314399916,30.365967118911474,28.415103719082495,1.9508633998289788,98.26868314399917,98.26868314399916,98.26868314399917,0.0,4,4,1.0,0.6103692065985861,0.48978790259230165,0.8161822466614297,0.8735271013354281,0.5003927729772192,0.630675569520817
AQST,1.0,8.058213584172355,8.058213584172355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.058213584172355,1.0,0.0,0.0,7.291373173484809,0.0,7.291373173484809,0.0,0.0,0.0,0.0,1,1,1.0,0.8578161822466615,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6302042419481539
BCSF,1.0,7.6233030839604545,7.6233030839604545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6233030839604545,1.0,0.0,0.0,7.251510205350222,0.0,7.251510205350222,0.0,0.0,0.0,0.0,1,1,1.0,0.8566378633150039,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6298507462686567
ACA,1.0,7.6233030839604545,7.6233030839604545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6233030839604545,1.0,0.0,0.0,7.251510205350222,0.0,7.251510205350222,0.0,0.0,0.0,0.0,1,1,1.0,0.8566378633150039,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6298507462686567
ATXMF,3.0,24.13464961687561,8.044883205625203,0.0,0.0,2.0,13.08462767222358,6.54231383611179,0.0,0.0,5.0,11.05002194465203,0.6,0.0,0.0,20.169447045911916,9.700629406417965,10.46881763949395,0.0,0.0,0.0,0.0,5,5,1.0,0.9324430479183032,0.48978790259230165,0.40769835035349566,0.7128829536527886,0.5003927729772192,0.6295365278868815
ALBHF,1.0,7.235023041474655,7.235023041474655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.235023041474655,1.0,0.0,0.0,7.235023041474655,0.0,7.235023041474655,0.0,0.0,0.0,0.0,1,1,1.0,0.8546739984289081,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.629261586802828
AMGN,3.0,27.616391201231288,9.205463733743763,3.798732454547982,3.798732454547982,2.0,19.255652184779194,9.627826092389597,3.798732454547982,3.798732454547982,5.0,8.360739016452094,0.6,3.798732454547982,3.798732454547982,24.71579859080338,17.76175027805517,6.95404831274821,3.7987324545479826,3.7987324545479826,3.798732454547982,0.0,5,5,1.0,0.8444619010212098,0.48978790259230165,0.5333857030636292,0.7128829536527886,0.5003927729772192,0.6282796543597801
ALC,1.0,7.0588235294117645,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0588235294117645,1.0,0.0,0.0,7.0588235294117645,0.0,7.0588235294117645,0.0,0.0,0.0,0.0,1,1,1.0,0.8499607227022781,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.627847604084839
AUMN,2.0,12.69650125973891,6.348250629869455,94.14414414414416,94.14414414414416,1.0,8.359895682410896,8.359895682410896,94.14414414414416,94.14414414414416,3.0,4.336605577328015,0.6666666666666666,94.14414414414416,94.14414414414416,10.58133386017187,8.359895682410896,2.221438177760975,94.14414414414416,94.14414414414416,94.14414414414416,0.0,3,3,1.0,0.6300078554595444,0.48978790259230165,0.8067556952081697,0.802827965435978,0.5003927729772192,0.6276119402985075
ACDVF,1.0,8.589682551871359,8.589682551871359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.589682551871359,1.0,0.0,0.0,7.032637264394438,0.0,7.032637264394438,0.0,0.0,0.0,0.0,1,1,1.0,0.8483896307934015,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.627376276512176
AMSLF,1.0,8.139103675690414,8.139103675690414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.139103675690414,1.0,0.0,0.0,7.005391454617246,0.0,7.005391454617246,0.0,0.0,0.0,0.0,1,1,1.0,0.8468185388845247,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.626904948939513
ARCB,2.0,18.157357206126065,9.078678603063032,175.7148053085781,175.7148053085781,2.0,14.117382253530359,7.058691126765179,175.7148053085781,175.7148053085781,4.0,4.039974952595706,0.5,175.7148053085781,175.7148053085781,14.924627664374569,11.656139315790615,3.268488348583954,175.7148053085781,175.71480530857806,175.7148053085781,0.0,4,4,1.0,0.6787117046347211,0.48978790259230165,0.8845247446975648,0.49410840534171246,0.5003927729772192,0.6269049489395129
ATXI,1.0,8.111823163369554,8.111823163369554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.111823163369554,1.0,0.0,0.0,6.981910900061719,0.0,6.981910900061719,0.0,0.0,0.0,0.0,1,1,1.0,0.8460329929300864,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6266692851531814
ADOOY,2.0,13.747899408529705,6.873949704264852,49.77745004458498,49.77745004458498,1.0,9.246880570409983,9.246880570409983,49.77745004458498,49.77745004458498,3.0,4.501018838119721,0.6666666666666666,49.77745004458498,49.77745004458498,10.936187104410948,7.570705493033923,3.3654816113770245,49.777450044584974,49.77745004458498,49.777450044584974,0.0,3,3,1.0,0.6826394344069128,0.48978790259230165,0.7219167321288296,0.802827965435978,0.5003927729772192,0.62643362136685
ALCO,2.0,14.172632486034214,7.086316243017107,5.864027503242614,5.864027503242614,1.0,8.538961463523075,8.538961463523075,5.864027503242614,5.864027503242614,3.0,5.633671022511139,0.6666666666666666,5.864027503242614,5.864027503242614,13.148150434723767,7.349552242040495,5.798598192683272,5.864027503242614,5.864027503242614,5.864027503242614,0.0,3,3,1.0,0.7973291437549097,0.48978790259230165,0.549096622152396,0.802827965435978,0.5003927729772192,0.6262765121759624
BEHL,2.0,16.085093854563823,8.042546927281911,0.0,0.0,1.0,5.71933962264151,5.71933962264151,0.0,0.0,3.0,10.365754231922313,0.6666666666666666,0.0,0.0,13.751528708209294,5.440404137769414,8.31112457043988,0.0,0.0,0.0,0.0,3,3,1.0,0.8908091123330715,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6260408483896307
ALGN,2.0,12.350740122274114,6.175370061137057,190.5188413273804,190.5188413273804,1.0,9.610814022578726,9.610814022578726,190.5188413273804,190.5188413273804,3.0,2.7399260996953885,0.6666666666666666,190.5188413273804,190.5188413273804,10.126910128310213,9.142089091680953,0.9848210366292598,190.5188413273804,190.5188413273804,190.5188413273804,0.0,3,3,1.0,0.5687352710133543,0.48978790259230165,0.8892380204241949,0.802827965435978,0.5003927729772192,0.6257266300078556
AADI,1.0,7.604447324214706,7.604447324214706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.604447324214706,1.0,0.0,0.0,6.880788482432896,0.0,6.880788482432896,0.0,0.0,0.0,0.0,1,1,1.0,0.8421052631578947,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6254909662215239
APCOF,3.0,21.389164343543406,7.129721447847802,155.5621664746033,155.5621664746033,2.0,19.878453474426912,9.939226737213456,155.5621664746033,155.5621664746033,5.0,1.5107108691164939,0.6,155.5621664746033,155.5621664746033,16.89424530562786,15.024923361981166,1.8693219436466926,155.56216647460326,155.5621664746033,155.5621664746033,0.0,5,5,1.0,0.6072270227808326,0.48978790259230165,0.8750981932443048,0.7128829536527886,0.5003927729772192,0.6254516889238021
BEST,1.0,8.380925490299079,8.380925490299079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.380925490299079,1.0,0.0,0.0,6.861721438163019,0.0,6.861721438163019,0.0,0.0,0.0,0.0,1,1,1.0,0.8413197172034564,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6252553024351925
ARHUF,3.0,28.066125822016964,9.355375274005654,-3.3505135634611967,-3.350513563461196,1.0,16.917812461290723,16.917812461290723,-3.350513563461196,-3.350513563461196,4.0,11.148313360726242,0.75,-3.350513563461196,-3.350513563461196,22.996792213509863,11.921780945566406,11.075011267943458,-3.3505135634611958,-3.3505135634611967,-3.350513563461196,0.0,4,4,1.0,0.9418695993715632,0.48978790259230165,0.2882953652788688,0.8735271013354281,0.5003927729772192,0.624548311076198
AMTB,1.0,6.736064879259215,6.736064879259215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.736064879259215,1.0,0.0,0.0,6.736064879259215,0.0,6.736064879259215,0.0,0.0,0.0,0.0,1,1,1.0,0.8373919874312648,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6240769835035349
AGRS,4.0,52.29955965772204,13.07488991443051,25.000003637979614,25.000003637979614,3.0,43.14042209478986,14.380140698263288,25.000003637979614,25.000003637979614,7.0,9.15913756293218,0.5714285714285714,25.000003637979614,25.000003637979614,39.534385487462174,34.120133349534385,5.4142521379277895,25.00000363797961,25.000003637979617,25.00000363797961,0.0,6,7,1.0,0.7714061272584446,0.48978790259230165,0.6362922230950511,0.6826394344069128,0.5003927729772192,0.6239198743126474
ASMLF,3.0,20.863262027776592,6.9544206759255305,192.9328094880068,192.9328094880068,2.0,19.854280396393506,9.927140198196753,192.9328094880068,192.9328094880068,5.0,1.0089816313830866,0.6,192.9328094880068,192.9328094880068,17.876320040142268,16.42248221452932,1.453837825612947,192.9328094880068,192.9328094880068,192.9328094880068,0.0,4,5,1.0,0.5899450117831894,0.48978790259230165,0.8908091123330715,0.7128829536527886,0.5003927729772192,0.6234092694422625
ALFDF,1.0,6.659989352390749,6.659989352390749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.659989352390749,1.0,0.0,0.0,6.659989352390749,0.0,6.659989352390749,0.0,0.0,0.0,0.0,1,1,1.0,0.8334642576590731,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6228986645718775
ARCT,3.0,17.904349560836728,5.968116520278909,333.6597164657368,333.6597164657368,2.0,17.25234650065332,8.62617325032666,333.6597164657368,333.6597164657368,5.0,0.6520030601834073,0.6,333.6597164657368,333.6597164657368,14.173129918880427,13.226814092819899,0.9463158260605287,333.65971646573684,333.65971646573684,333.6597164657368,0.0,4,5,1.0,0.5663786331500392,0.48978790259230165,0.9214454045561665,0.7128829536527886,0.5003927729772192,0.6224666142969363
ACIU,2.0,15.01076730056909,7.505383650284545,0.0,0.0,1.0,6.14100185528757,6.14100185528757,0.0,0.0,3.0,8.86976544528152,0.6666666666666666,0.0,0.0,13.136802051824612,5.2856092800870895,7.851192771737522,0.0,0.0,0.0,0.0,3,3,1.0,0.8782403770620582,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6222702278083267
AKAAF,1.0,9.757415822978984,9.757415822978984,69.06423335173073,69.06423335173073,1.0,6.085836909871244,6.085836909871244,69.06423335173073,69.06423335173073,2.0,3.6715789131077408,0.5,69.06423335173073,69.06423335173073,9.757415822978984,4.982661836328661,4.774753986650324,69.06423335173073,69.06423335173073,69.06423335173073,0.0,2,2,1.0,0.7368421052631579,0.48978790259230165,0.7674783974862529,0.49410840534171246,0.5003927729772192,0.6209347996857816
ADTR,2.0,14.246204456212668,7.123102228106334,25.00000277179358,25.00000277179358,1.0,7.303321486551709,7.303321486551709,25.00000277179358,25.00000277179358,3.0,6.9428829696609595,0.6666666666666666,25.00000277179358,25.00000277179358,10.651168102636692,6.286027057871566,4.365141044765126,25.000002771793575,25.00000277179358,25.000002771793575,0.0,3,3,1.0,0.7211311861743912,0.48978790259230165,0.6355066771406127,0.802827965435978,0.5003927729772192,0.6206991358994501
AVEFF,2.0,26.470890359225358,13.235445179612679,0.0,0.0,1.0,17.30868002054443,17.30868002054443,0.0,0.0,3.0,9.162210338680929,0.6666666666666666,0.0,0.0,21.856568221477964,14.171148628006158,7.685419593471806,0.0,0.0,0.0,0.0,3,3,1.0,0.8727415553809897,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6206205813040062
BFLBF,3.0,25.23573747126714,8.41191249042238,7.255197271242525,7.255197271242525,2.0,18.76744068654977,9.383720343274884,7.255197271242525,7.255197271242525,5.0,6.468296784717371,0.6,7.255197271242525,7.255197271242525,20.71896594077794,14.888052920900371,5.8309130198775705,7.255197271242525,7.255197271242525,7.255197271242525,0.0,5,5,1.0,0.800471327572663,0.48978790259230165,0.5593087195600943,0.7128829536527886,0.5003927729772192,0.620267085624509
ALDS,1.0,6.349632080647696,6.349632080647696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.349632080647696,1.0,0.0,0.0,6.349632080647696,0.0,6.349632080647696,0.0,0.0,0.0,0.0,1,1,1.0,0.821681068342498,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.619363707776905
AGYP,0.0,0.0,0.0,0.0,0.0,1.0,7.538543328017011,7.538543328017011,12104.258875935337,12104.258875935337,1.0,-7.538543328017011,0.0,0.0,8056.435957581158,0.0,5.584690254793598,-5.584690254793598,0.0,8056.435957581158,8056.435957581158,44992.69938067222,1,1,1.0,0.2199528672427337,0.997643362136685,0.9992144540455616,0.037706205813040065,0.5003927729772192,0.6189316575019638
ACRE,3.0,34.17649161933784,11.392163873112613,-0.4095690820546743,-0.4095690820546743,2.0,19.064338470858235,9.532169235429118,-0.4095690820546743,-0.4095690820546743,5.0,15.112153148479603,0.6,-0.4095690820546743,-0.4095690820546743,26.473329063391787,13.871029519331287,12.6022995440605,-0.4095690820546742,-0.40956908205467435,-0.4095690820546743,0.0,5,5,1.0,0.9646504320502749,0.48978790259230165,0.30557737627651216,0.7128829536527886,0.5003927729772192,0.6187745483110761
ACNV,4.0,35.751176544666365,8.937794136166591,0.0,0.0,2.0,25.344736792451208,12.672368396225604,0.0,0.0,6.0,10.406439752215157,0.6666666666666666,0.0,0.0,29.288380284812284,21.809735787587176,7.478644497225108,0.0,0.0,0.0,0.0,6,6,1.0,0.8648860958366065,0.48978790259230165,0.40769835035349566,0.802827965435978,0.5003927729772192,0.6182639434406912
AMYZF,2.0,17.332160495779295,8.666080247889647,354.904235478198,354.904235478198,2.0,17.634064099120362,8.817032049560181,354.904235478198,354.904235478198,4.0,-0.30190360334106714,0.5,354.904235478198,354.904235478198,14.661524330794114,12.49859787113283,2.162926459661284,354.904235478198,354.904235478198,354.904235478198,0.0,4,4,1.0,0.622152395915161,0.48978790259230165,0.9253731343283582,0.49410840534171246,0.5003927729772192,0.6181068342498036
AQQRF,1.0,6.253369272237196,6.253369272237196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.253369272237196,1.0,0.0,0.0,6.253369272237196,0.0,6.253369272237196,0.0,0.0,0.0,0.0,1,1,1.0,0.816967792615868,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.617949725058916
BEOB,2.0,23.998021677167717,11.999010838583859,5.847520355292381,5.847520355292381,2.0,15.32520107958119,7.662600539790595,5.847520355292381,5.847520355292381,4.0,8.672820597586528,0.5,5.847520355292381,5.847520355292381,19.682161155036,12.040528448887596,7.641632706148403,5.847520355292381,5.84752035529238,5.84752035529238,0.0,4,4,1.0,0.8711704634721131,0.48978790259230165,0.5483110761979576,0.49410840534171246,0.5003927729772192,0.6173998428908091
ACTL,2.0,12.190109541906294,6.095054770953147,19.999999999985,19.999999999985,1.0,6.042780748663103,6.042780748663103,19.999999999985,19.999999999985,3.0,6.147328793243191,0.6666666666666666,19.999999999985,19.999999999985,9.905879529396243,5.467734130377724,4.438145399018519,19.999999999984997,19.999999999985,19.999999999984997,0.0,3,3,1.0,0.7250589159465829,0.48978790259230165,0.6119402985074627,0.802827965435978,0.5003927729772192,0.6171641791044776
AMSSD,2.0,29.287101400824778,14.643550700412389,0.0,0.0,2.0,15.622426828355415,7.811213414177708,0.0,0.0,4.0,13.664674572469362,0.5,0.0,0.0,26.862529057799847,14.38580765643564,12.476721401364207,0.0,0.0,0.0,0.0,4,4,1.0,0.9638648860958366,0.48978790259230165,0.40769835035349566,0.49410840534171246,0.5003927729772192,0.6170856245090338
BEDU,1.0,7.414902838733457,7.414902838733457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.414902838733457,1.0,0.0,0.0,6.070808985156308,0.0,6.070808985156308,0.0,0.0,0.0,0.0,1,1,1.0,0.812254516889238,0.48978790259230165,0.40769835035349566,0.94344069128044,0.5003927729772192,0.6165357423409269
AGIN,1.0,8.337585161619495,8.337585161619495,919.2156492866012,919.2156492866012,1.0,6.823176823176823,6.823176823176823,919.2156492866012,919.2156492866012,2.0,1.5144083384426725,0.5,919.2156492866012,919.2156492866012,6.493317852793789,5.05473371354259,1.4385841392511987,919.2156492866012,919.2156492866012,919.2156492866012,0.0,2,2,1.0,0.5883739198743126,0.48978790259230165,0.9677926158680282,0.49410840534171246,0.5003927729772192,0.6164571877454831
AVXL,3.0,30.62932735494867,10.20977578498289,535.2142864909708,535.2142864909708,3.0,29.12286992267434,9.707623307558114,535.2142864909708,535.2142864909708,6.0,1.5064574322743312,0.5,535.2142864909708,535.2142864909708,23.571267934446194,21.911004610745167,1.6602633237010274,535.2142864909707,535.2142864909708,535.2142864909707,0.0,6,6,1.0,0.6001571091908877,0.48978790259230165,0.9489395129615082,0.49410840534171246,0.5003927729772192,0.6162215239591515
AWI,2.0,16.681964863832974,8.340982431916487,-1.0572517799948389,-1.0572517799948389,1.0,5.652680652680653,5.652680652680653,-1.0572517799948389,-1.0572517799948389,3.0,11.029284211152321,0.6666666666666666,-1.0572517799948389,-1.0572517799948389,14.261158117979392,3.9833767309274597,10.277781387051931,-1.0572517799948389,-1.0572517799948389,-1.0572517799948389,0.0,3,3,1.0,0.9285153181461115,0.48978790259230165,0.3016496465043205,0.802827965435978,0.5003927729772192,0.6161429693637078
BCNAY,3.0,25.520369781885933,8.50678992729531,0.0,0.0,2.0,15.446116659226467,7.723058329613234,0.0,0.0,5.0,10.074253122659465,0.6,0.0,0.0,21.960275661802775,13.798548112249364,8.161727549553412,0.0,0.0,0.0,0.0,5,5,1.0,0.8860958366064414,0.48978790259230165,0.40769835035349566,0.7128829536527886,0.5003927729772192,0.6156323644933228
