Security,Clustering_Period_Return,Start_Price_Clustering,End_Price_Clustering,Post_Clustering_Return,Start_Price_Avg,End_Price_Avg,Clustering_Quartile
CFRXQ,-89.10245179551374,2581.989990234375,281.3736038208008,27.97992528897624,248.66399841308595,318.23999938964846,Q1_Worst
CFSU,-95.6512818899851,0.24374999664723868,0.01060000024735918,-88.23529419821176,0.0085000004619359,0.0010000000474973,Q1_Worst
CFTLF,42.22222674250396,0.3149999976158142,0.44800001084804536,294.5516429725914,0.4405000030994415,1.7379999995231628,Q3_Above_Avg
CFTN,-63.99999980131788,0.2250000014901161,0.08100000098347658,70.2702706149526,0.1110000006854533,0.1890000015497207,Q2_Below_Avg
CFWFF,-91.52581910719965,589.4375,49.95,-93.70456952977764,47.05,2.962000036239624,Q1_Worst
CG,-11.242990639093083,28.30875015258789,25.126000022888185,75.59792583562266,27.21900005340576,47.79599952697754,Q2_Below_Avg
CGA,-81.57076495482352,24.764999866485596,4.564000034332276,111.96275029588983,4.187999939918518,8.876999855041504,Q1_Worst
CGAC,-99.99470198670069,47.1875,0.00250000002561132,18.6699497010124,0.0020300000440328,0.0024090000311843,Q1_Worst
CGAM,-90.0,9.999999747378752e-05,9.999999747378752e-06,10900.00021827838,9.999999747378752e-06,0.0010999999940395,Q1_Worst
CGAU,115.34843421451515,4.25124990940094,9.155000114440918,-24.178504458144328,9.43400011062622,7.152999973297119,Q4_Best
CGC,1051.7447825774038,18.806249856948853,216.6000015258789,-35.07675995133454,209.74000091552733,136.17000427246094,Q4_Best
CGCO,151.98333367223128,0.0120000001043081,0.030238000303506783,-95.78463307967586,0.0260949999094009,0.0010999999940395,Q4_Best
CGEAF,47.58288169669589,53.9900016784668,79.68000030517578,7.978164636392679,82.6129997253418,89.2040008544922,Q3_Above_Avg
CGECF,91.4666748046875,37.5,71.80000305175781,0.1866226329485696,71.80000305175781,71.93399810791016,Q4_Best
CGEI,-41.92317932282492,0.9437499940395355,0.5480999916791915,26.82087246071516,0.6359599828720093,0.8065299987792969,Q2_Below_Avg
CGEMY,78.10182440179892,13.13125228881836,23.386999893188477,77.78678961034959,23.422999954223634,41.64299964904785,Q4_Best
CGEN,-42.87487095214297,7.252499997615814,4.142999982833862,48.35296476305897,4.159000086784363,6.1699999332427975,Q2_Below_Avg
CGFEF,36.666659216086394,0.3600000143051147,0.49199999272823336,-16.666663562257998,0.4799999892711638,0.4000000059604645,Q3_Above_Avg
CGGYD,-98.8667145495588,19492.0,220.9,-65.60847008774147,240.61999969482423,82.75289916992188,Q1_Worst
CGHC,-62.407405946227236,0.0053999999072401874,0.00203000004403291,-61.83205886399643,0.0026199999731033,0.0010000000474973,Q2_Below_Avg
CGHOF,125.18090052593895,1.7275000214576721,3.890000104904175,-29.477424343441392,3.9420000553131103,2.7799999713897705,Q4_Best
CGIFF,-56.499243438518775,18.167500495910645,7.903000164031982,-27.056603461691417,7.95,5.799000024795532,Q2_Below_Avg
CGIP,-93.96681005895572,20.33750009536743,1.2270000100135803,-99.9841772151808,1.137600016593933,0.0001800000027287,Q1_Worst
CGIUF,-31.777274773264804,0.5716570019721985,0.3899999856948852,-14.70355020832494,0.3868859887123108,0.3300000131130218,Q2_Below_Avg
CGJTF,235.29640289674325,20.75,69.57400360107422,128.89096452927433,69.16000366210938,158.3009994506836,Q4_Best
CGKEY,-15.600001017252604,30.0,25.31999969482422,0.0,25.31999969482422,25.31999969482422,Q2_Below_Avg
CGLD,-99.97688571337079,35.0,0.00809000032022594,1140.937855726998,0.0078900002874433,0.0979100003838538,Q1_Worst
CGLO,-93.92202096837065,91.05000019073486,5.533999919891357,-90.5680742558346,5.494000053405761,0.5181900054216385,Q1_Worst
CGMLF,79.99999337726206,0.0900000035762786,0.1620000004768371,3062.676008421381,0.14200000166893,4.490999984741211,Q4_Best
CGNH,-92.99175320434678,0.09397500101476902,0.00658599999733263,30.372487091942368,0.0069800001569091,0.0090999998035839,Q1_Worst
CGNX,141.2502725833384,19.875624895095825,47.949999237060545,56.292910010135735,51.8520004272461,81.04100036621094,Q4_Best
CGPVD,-97.84342224039261,11128.7431640625,240.0,-57.458333333333336,240.0,102.1,Q1_Worst
CGPZF,0.9448788066649026,4.445000171661377,4.487000036239624,-32.238548685753145,4.628000068664551,3.1360000133514405,Q3_Above_Avg
CGRA,108.8888807254424,0.002250000077765425,0.00469999997876578,307.14283813627543,0.00420000012964,0.0170999997295438,Q4_Best
CGRIF,0.8688218755091182,17.552500247955322,17.70500020980835,68.75315936360715,17.844999313354492,30.114000129699708,Q3_Above_Avg
CGROF,28.6708841952927,3.490299940109253,4.490999794006347,33.33333333333333,4.5,6.0,Q3_Above_Avg
CGUD,88.23529626604007,0.0006375000230035999,0.0012000000569969,495.5339805189004,0.0010300000081769,0.0061340000480413,Q4_Best
CGXEF,73.38403021833078,0.32875000312924385,0.5700000047683715,149.72476871976266,0.5450000047683716,1.3610000014305117,Q4_Best
CGYV,-59.99999906867748,0.0299999993294477,0.012000000011175831,-72.64645395212287,0.0087739999406039,0.0024000001139938,Q2_Below_Avg
CHAEF,35.00000335276121,0.1000000014901161,0.135000005364418,-40.74074442003967,0.135000005364418,0.0799999982118606,Q3_Above_Avg
CHAG,-63.76184658159183,0.010287499986588887,0.0037280000280588005,-91.5299100638653,0.0037780000595375,0.00032000000283,Q2_Below_Avg
CHAM,60.967741509071814,0.0309999994933605,0.0498999990522861,100.40080839547576,0.0498999990522861,0.100000001490116,Q4_Best
CHBAY,-29.78547993632939,36.36000061035156,25.529999923706054,22.75840571639121,25.98600025177002,31.89999961853028,Q2_Below_Avg
CHBH,52.29546352981047,34.758750915527344,52.93600082397461,14.511090396799394,53.11799964904785,60.82600059509277,Q4_Best
CHCC,-80.00000067732573,0.027500000782310914,0.0054999999701976,6.382974718168197,0.004700000071898,0.0049999998882412,Q1_Worst
CHCI,-69.45366242250395,6.177499949932098,1.8869999885559081,120.94972287170071,2.1480000019073486,4.746000051498413,Q1_Worst
CHCJY,-11.715478166324475,11.949999809265137,10.550000190734863,-13.744073772989523,10.550000190734863,9.100000381469728,Q2_Below_Avg
CHCLF,-37.86982108279394,8.449999809265137,5.25,0.0,5.25,5.25,Q2_Below_Avg
CHCLY,-30.544736180793613,35.43000030517578,24.608000183105467,-6.488237784653995,24.65999984741211,23.0600004196167,Q2_Below_Avg
CHCO,65.50907699777456,45.21625089645386,74.83699951171874,0.1800780704347334,78.3,78.4410011291504,Q4_Best
CHCX,-56.13000160261989,0.2000000029802322,0.08773999810218804,-71.31382759283971,0.0522900003939866,0.0149999996647237,Q2_Below_Avg
CHD,106.82008648673691,36.392499923706055,75.26699981689453,11.314278450641496,74.26899948120118,82.67200088500977,Q4_Best
CHDN,273.58733697431086,17.104166507720947,63.89900016784668,85.20977167454018,65.83399887084961,121.93099899291992,Q4_Best
CHDRF,168.36670172462286,175.8787498474121,472.0,57.3730921341201,472.0,742.8009948730469,Q4_Best
CHDRY,171.0290956716617,44.16499996185303,119.7,46.327851014529045,124.75,182.543994140625,Q4_Best
CHE,290.35857901217213,105.55500030517578,412.0429992675781,8.813587329817683,411.7619995117187,448.0530029296875,Q4_Best
CHEAF,100.00000000000004,0.3000000119209289,0.6000000238418579,-35.25999788290532,0.5792400181293488,0.375,Q4_Best
CHEF,126.76481731940308,16.47124993801117,37.35099983215332,-11.49385116058342,37.41999969482422,33.119000625610354,Q4_Best
CHEOF,122.26877566854002,63.25,140.58500061035156,15.103775519887495,139.00499725341797,160.0,Q4_Best
CHEOY,119.07363324275926,31.763749837875366,69.58600082397462,10.965790397615637,71.02999801635742,78.81899871826172,Q4_Best
CHEV,33.33333333333356,0.0149999996647238,0.0199999995529651,233.00002291053653,0.0199999995529651,0.0666000030934809,Q3_Above_Avg
CHFI,-10.489511537011017,0.0017874999757622502,0.0015999999595805998,-68.7499977262648,0.0015999999595805,0.0005000000237486,Q3_Above_Avg
CHGCF,122.10663705985357,9.612499952316284,21.350000381469727,81.25057566639497,21.350000381469727,38.6969985961914,Q4_Best
CHGCY,147.012693839896,5.127604246139526,12.665833377838135,38.62620786687469,13.149750232696531,18.22900009155273,Q4_Best
CHGG,370.7698182090608,6.511250019073486,30.652999877929688,111.69617714190136,32.36099967956543,68.50699920654297,Q4_Best
CHGI,-78.40748640602372,0.07613749988377091,0.016440000012516918,421.5974236403492,0.0242390003055333,0.1264300011098384,Q1_Worst
CHGS,-33.333333333333556,0.0149999996647238,0.0099999997764825,-97.92960662962516,0.0048299998881702,9.999999747378752e-05,Q2_Below_Avg
CHH,65.15142511236125,53.2862491607666,88.00299987792968,51.45836682521265,86.98099975585937,131.7400016784668,Q4_Best
CHHE,273.8317729937625,0.13375000096857542,0.5,-55.53797525060499,0.6320000052452087,0.2809999987483024,Q4_Best
CHHGF,14.285711244660995,0.2800000011920929,0.3199999928474426,10.937499126885047,0.3199999928474426,0.3549999892711639,Q3_Above_Avg
CHHL,194.99999902990172,0.0006000000284984,0.00177000007824969,-79.16666616139383,0.0014400000334717,0.0003000000142491,Q4_Best
CHIF,-13.310344994582016,0.036249999189749325,0.031424999237060505,826.458354810886,0.021599999628961,0.2001150012016296,Q2_Below_Avg
CHIT,-99.99999999995488,221625000.0,9.999999747378752e-05,0.0,9.999999747378752e-05,9.999999747378752e-05,Q1_Worst
CHJI,-52.500000465661486,0.0399999991059303,0.0189999993890523,110.52631785334738,0.0189999993890523,0.0399999991059303,Q2_Below_Avg
CHJTF,100.0,0.675000011920929,1.350000023841858,-22.947374349155,1.583333492279053,1.2200000286102295,Q4_Best
CHKIF,85.29411429558662,0.3400000035762787,0.6299999952316284,-10.634920034218746,0.6299999952316284,0.5629999995231628,Q4_Best
CHKP,47.77770569462131,74.04499912261963,109.42200088500977,6.091440712886892,108.3979995727539,115.0009994506836,Q3_Above_Avg
CHME,449.99997788108993,0.0080000003799796,0.04400000032037491,-97.99999986030184,0.0299999993294477,0.0006000000284983,Q4_Best
CHMG,48.11016470121333,28.276249647140503,41.87999992370605,4.657096212323333,43.11700019836426,45.125000381469725,Q3_Above_Avg
CHMI,-31.189968119721033,18.740000009536743,12.894999980926514,-31.588899080984092,13.223000049591064,9.045999908447266,Q2_Below_Avg
CHMN,50.00000541860411,0.2199999988079071,0.3300000101327896,100.00000000000004,0.3000000119209289,0.6000000238418579,Q4_Best
CHMP,-72.35023046977246,57.50500011444092,15.9,-79.03225806451613,15.5,3.25,Q1_Worst
CHNGQ,-98.09981394346333,0.3694375045597553,0.00701999994926149,-98.10810801846542,0.011099999770522,0.0002100000056088,Q1_Worst
CHNO,-88.94538763596209,0.16499900072813029,0.018239999935030893,4774.037748269827,0.0142900001257657,0.6965000003576278,Q1_Worst
CHNR,-46.08160114739282,16.237499833106995,8.754999923706055,-17.552118525593595,7.435000038146972,6.130000019073487,Q2_Below_Avg
CHNUF,-67.92079280471627,0.07575000077486038,0.024299999698996495,42.17205126907565,0.0278999991714954,0.0396660011261701,Q1_Worst
CHOOF,1112.893891970119,0.0178999993950128,0.21710799932479855,-74.37663046269132,0.1821150004863738,0.046663999557495,Q4_Best
CHPGF,28.709897201231133,1.8312499821186066,2.356999969482422,12.628972102231762,2.4230000019073485,2.728999996185302,Q3_Above_Avg
CHRD,-88.84422551067253,28.173749923706055,3.14300000667572,3377.364943749208,2.907000017166138,101.08699951171874,Q1_Worst
CHRUF,143.75000232830646,1.600000023841858,3.9000000953674325,6.410256253505187,3.900000095367433,4.150000095367432,Q4_Best
CHRW,18.42298459398124,70.48124980926514,83.46599960327148,0.0543876176420205,88.25599975585938,88.30400009155274,Q3_Above_Avg
CHRYY,96.53953874972099,8.062499940395355,15.84600019454956,31.127944796828377,16.89799976348877,22.157999801635743,Q4_Best
CHSH,212.72728066466433,0.00013749999652645157,0.00043000000005117997,-78.2608700466114,0.0004599999985657,9.999999747378752e-05,Q4_Best
CHSTF,-21.176470835728622,0.8500000238418579,0.6700000166893005,16.119401444834338,0.6700000166893005,0.778000009059906,Q2_Below_Avg
CHSTY,-35.38011728520718,23.940000534057617,15.470000267028809,29.605681260349325,15.470000267028809,20.049999237060547,Q2_Below_Avg
CHT,19.531315700853508,30.297500133514404,36.215000534057616,8.3661108303759,36.61199989318848,39.67500038146973,Q3_Above_Avg
CHTM,100.0,2000.0,4000.0,-40.30470914127424,3610.0,2155.0,Q4_Best
CHTR,167.8201312476113,157.61249923706055,422.1180023193359,64.62343938596315,445.9450012207032,734.1299987792969,Q4_Best
CHUC,-97.30950543525437,0.35532500222325325,0.009559999871998983,2355.102048800402,0.0073499999707564,0.1804499998688697,Q1_Worst
CHUEF,23.590635993257614,11.529999732971191,14.25,-15.880701165450253,14.25,11.98700008392334,Q3_Above_Avg
CHUY,-11.462759212698643,26.952500104904175,23.86299991607666,34.864031282427305,23.975999641418458,32.33499965667725,Q2_Below_Avg
CHWE,-70.36000050067908,0.050000000745058,0.014819999970495648,-92.54843488050383,0.0134200001135468,0.0010000000474973,Q1_Worst
CHWTF,-87.43363402668209,0.18862812034785742,0.023703699931502314,89.5777279408087,0.0237759999930858,0.0450740005820988,Q1_Worst
CHWWF,-41.398752619620964,12.636249661445618,7.404999923706055,18.977821584346824,7.846000051498413,9.33499994277954,Q2_Below_Avg
CHYCF,-72.82568164069001,10.046250224113464,2.7300000190734863,52.01465444589515,2.7300000190734863,4.150000095367432,Q1_Worst
CHYCY,-74.12587557494365,10.010000228881836,2.5899999141693115,49.808716065074144,2.614000034332276,3.9159998893737793,Q1_Worst
CHYI,-44.355239853409245,7.037500023841858,3.916000008583069,-73.08525977642365,5.535999965667725,1.4900000095367432,Q2_Below_Avg
CHYL,-73.66255242955091,0.30375000461935997,0.07999999821186062,240.5750060210008,0.0799999982118606,0.2724599987268448,Q1_Worst
CHYYY,0.0,13.533329963684082,13.533329963684082,0.0,13.533329963684082,13.533329963684082,Q3_Above_Avg
CHZQ,-99.98230167580716,11187.5,1.9800000190734863,32.97872374153828,1.8799999952316284,2.5,Q1_Worst
CI,51.54379660356795,98.96874904632568,149.9809997558594,19.619796450244376,169.752001953125,203.05699920654297,Q4_Best
CIA,-5.351916746226065,7.175000011920929,6.790999984741211,-8.909170666420641,6.903000068664551,6.288000011444092,Q3_Above_Avg
CIADF,-7.52427066481518,4.119999885559082,3.809999942779541,65.14460413570234,3.9419999599456794,6.510000228881836,Q3_Above_Avg
CIADY,77.70409405665953,23.224000930786133,41.27000045776367,53.65811953825632,41.2370002746582,63.36399917602539,Q4_Best
CIAFF,727.9787509434102,0.1879999935626983,1.556599998474121,138.71261049570438,1.4277000188827516,3.4080999851226808,Q4_Best
CIB,-11.135289269202678,56.06500005722046,49.822000122070314,-31.40106041855636,50.68299980163575,34.7680004119873,Q2_Below_Avg
CIBEY,-30.748027043677485,4.522107839584351,3.131648898124695,-43.9415740011335,3.2320477962493896,1.8118351221084597,Q2_Below_Avg
CIBH,139.05881637696461,7.968750238418579,19.05,55.44618635995855,20.114999771118164,31.268000030517577,Q4_Best
CIBN,88.0209404409548,9.550000071525574,17.95599994659424,2.617078838926385,18.15,18.624999809265137,Q4_Best
CIBY,35.510510510510514,1332.0,1805.0,2.265447556927383,1717.1,1756.0,Q3_Above_Avg
CICHF,2.1996594608182063,0.7387500107288361,0.7549999952316284,-13.209875777370588,0.8099999964237213,0.7030000030994416,Q3_Above_Avg
CICHY,3.7515964512346214,14.693749785423279,15.244999980926513,-12.036979473669,16.00900001525879,14.08199996948242,Q3_Above_Avg
CICN,-71.4000004529953,2.0,0.571999990940094,-29.883142958193567,0.5990000188350677,0.419999986886978,Q1_Worst
CICOF,-18.160920619082617,0.4350000023841858,0.3559999972581863,294.97354972910165,0.377999997138977,1.4930000066757203,Q2_Below_Avg
CICOY,-16.93503526516634,2.2512499690055847,1.8699999928474427,296.44722441665306,1.9140000343322756,7.588000011444092,Q2_Below_Avg
CIEN,124.90828024567952,16.55875015258789,37.24200019836426,38.63860575994563,37.49099998474121,51.97699966430664,Q4_Best
CIG,-41.357865198078954,4.390384614467621,2.5746152639389037,-22.90145233343641,2.529230785369873,1.9500002026557923,Q2_Below_Avg
CIG-C,-37.79583603604574,3.2078856229782104,1.9954384326934815,0.9579643828402304,1.9095176100730893,1.927810108661652,Q2_Below_Avg
CIGI,133.7228785538437,30.634142875671387,71.5990005493164,79.72997446454895,72.06700057983399,129.52600173950196,Q4_Best
CIHHF,160.345535904651,1.808750033378601,4.708999967575073,66.21424553880196,4.788999891281128,7.960000038146973,Q4_Best
CIHKY,159.88539983153922,9.162499904632568,23.81199951171875,60.33839278770684,24.113999938964845,38.66399993896484,Q4_Best
CIHPF,-66.01307250651949,0.7649999856948853,0.2599999904632568,-3.846150319251639,0.2599999904632568,0.25,Q1_Worst
CIIT,-88.02666664123535,15.0,1.7960000038146973,6.033991883488708,1.7650000214576722,1.871499979496002,Q1_Worst
CILJF,-13.825761000014184,2.640000104904175,2.275,-30.240403657234413,2.371000003814697,1.6540000319480896,Q2_Below_Avg
CIM,26.646893233080743,46.78125,59.246999740600586,-25.47560366362096,60.87000007629395,45.363000106811526,Q3_Above_Avg
CIMEF,113.51351656123087,0.3700000047683716,0.7900000214576721,54.430380682784005,0.7900000214576721,1.2200000405311584,Q4_Best
CIND,-70.25000189174955,0.0080000003799796,0.00237999996170396,-57.35001361996344,0.003516999981366,0.0015000000130385,Q1_Worst
CINF,127.69580766521355,50.59249973297119,115.19700088500977,2.2231010266129414,113.85,116.38100051879884,Q4_Best
CIO,5.282457261846444,13.090499997138977,13.782000064849854,34.462063699918446,13.496000003814697,18.147000122070317,Q3_Above_Avg
CIPI,-21.951216533735728,0.2562499940395355,0.20000000298023218,142.50000353902578,0.2000000029802321,0.4850000143051147,Q2_Below_Avg
CIRX,-59.995555645992724,0.22500000521540636,0.09001000188291068,-31.883929109136705,0.1120000012218951,0.0762900002300738,Q2_Below_Avg
CISXF,-5.9488307986914135,16.480390548706055,15.5,-20.64516005977508,15.5,12.300000190734863,Q3_Above_Avg
CITAY,-14.798209857813447,13.380000114440918,11.399999618530272,-54.82455905528015,11.399999618530272,5.150000095367432,Q2_Below_Avg
CIVB,108.91862160524394,10.276250004768372,21.4689998626709,10.322372704246773,21.807000160217285,24.057999992370604,Q4_Best
CIVI,-99.55054158660201,4849.614440917969,21.797000122070312,157.74446537754562,18.87800006866455,48.65700035095215,Q1_Worst
CIVX,-90.0,9.999999747378752e-05,9.999999747378752e-06,82150.00205545763,9.999999747378752e-06,0.0082249999977647,Q1_Worst
CIWT,-38.106797765237296,0.04120000032708045,0.025499999523162797,2742.9424060864912,0.0251500001177191,0.7150000184774399,Q2_Below_Avg
CIWV,132.76633681659246,6.981250047683716,16.25,15.430551289696174,15.90999984741211,18.365000534057614,Q4_Best
CIX,24.466458295341294,11.105000019073486,13.822000217437743,41.79074763384565,15.178000164031982,21.520999908447266,Q3_Above_Avg
CIXPF,-50.95918422291044,5.262499988079071,2.5807729244232176,9.339766472618027,2.7989999532699583,3.06042001247406,Q2_Below_Avg
CIZN,8.49923030916299,18.698750257492065,20.288000106811523,-9.844158392204244,20.66200008392334,18.62800006866455,Q3_Above_Avg
CJCFF,-32.13788231541127,0.3020831160247326,0.20499999970197674,-9.523809035739248,0.1890000015497207,0.1710000023245811,Q2_Below_Avg
CJEWY,-40.56563106885863,13.798750042915344,8.201200008392334,119.77498904911548,8.621999931335449,18.948999404907227,Q2_Below_Avg
CJIMF,251.40187551032142,0.13374999724328512,0.4699999988079071,-2.127657550770341,0.4699999988079071,0.4600000083446501,Q4_Best
CJJD,-31.566265225276446,423.29999923706055,289.67999877929685,-48.40764229648461,301.43999938964845,155.52000274658204,Q2_Below_Avg
CJNHF,-1.7543778989078846,0.2787309885025024,0.273840993642807,132.14312028007814,0.273840993642807,0.6357030272483826,Q3_Above_Avg
CJPRY,42.071079661498,14.702499866485596,20.888000297546387,-25.51819637293853,20.93799991607666,15.594999980926511,Q3_Above_Avg
CJREF,-77.9370365111687,18.383749961853027,4.05600004196167,15.224560958633123,3.941000032424927,4.540999984741211,Q1_Worst
CKALF,-77.22222249816966,0.1800000071525573,0.0410000011324882,0.0,0.0410000011324882,0.0410000011324882,Q1_Worst
CKDXF,358.4906033834747,0.5299999713897705,2.430000066757202,-55.14403278049333,2.430000066757202,1.090000033378601,Q4_Best
CKGDF,-89.02666441083497,0.0182259995490312,0.0020000000949949,0.0,0.0020000000949949,0.0020000000949949,Q1_Worst
CKNHF,-16.31787988523774,37.75,31.590000343322753,39.9843924270774,36.27190055847168,50.77499961853027,Q2_Below_Avg
CKSNY,-36.63075009565902,7.211699962615967,4.570000171661377,0.0,4.570000171661377,4.570000171661377,Q2_Below_Avg
CKX,-37.549606214730616,15.87499988079071,9.913999938964844,13.4870034855441,9.891000175476076,11.224999713897706,Q2_Below_Avg
CL,5.221278556591239,67.36375141143799,70.88100051879883,11.33484522442302,67.8879997253418,75.58299942016602,Q3_Above_Avg
CLAD,-96.68614319166086,51.29974365234375,1.7000000476837158,179.41175686859364,1.7000000476837158,4.75,Q1_Worst
CLAR,41.77293537147159,8.021457195281982,11.372255325317383,120.10243600070204,12.14570837020874,26.732999992370605,Q3_Above_Avg
CLB,-67.99632364027835,135.98749923706055,43.520999145507815,-34.06896569262975,43.5,28.679999923706056,Q1_Worst
CLCGY,125.52826267954458,13.68875002861023,30.87200012207031,14.573340411471566,32.92999954223633,37.72900047302246,Q4_Best
CLCL,-77.25925928225504,0.013500000117346624,0.0030700000235810597,-71.0144910419955,0.0020699999760835,0.0006000000284983,Q1_Worst
CLCS,-13.846156893397168,0.8125000149011612,0.699999988079071,86.13928703136592,0.699999988079071,1.3029749870300291,Q2_Below_Avg
CLDHF,-0.016504121516629233,1.0299999713897705,1.029829978942871,-10.664863569645924,1.029829978942871,0.9200000166893004,Q3_Above_Avg
CLDT,-30.976880827457126,25.68125033378601,17.726000022888183,-29.511439631603444,17.70500030517578,12.479999828338624,Q2_Below_Avg
CLDX,-99.06626846456341,232.29375076293945,2.169000005722046,2208.128779709282,2.361999940872193,54.5180004119873,Q1_Worst
CLEV,2605.8334160658255,0.1199999973177909,3.2470000267028807,-48.41417986795881,3.215999984741211,1.6589999675750733,Q4_Best
CLF,-33.56290057988916,10.889999866485596,7.235000038146973,186.76926911260205,7.082000064849853,20.308999824523926,Q2_Below_Avg
CLFD,-17.19077601665698,14.309999942779541,11.849999904632568,282.0171556858565,12.244999980926512,46.77800064086914,Q2_Below_Avg
CLH,54.394242359351516,48.11125087738037,74.28100128173828,36.88056668127695,77.45000076293945,106.01399993896484,Q4_Best
CLHI,-47.95180686119952,0.020749999675899702,0.01079999990761275,1799.999967322022,0.0114000000059604,0.2165999963879585,Q2_Below_Avg
CLIFF,-60.22727318908557,0.8799999952316284,0.3499999940395355,-10.067544498371742,0.3019999921321868,0.2715960085391998,Q2_Below_Avg
CLIR,-81.2588576502246,5.997500002384186,1.1240000128746033,81.56934310340482,1.0959999918937684,1.9899999856948851,Q1_Worst
CLIS,-98.25666677925322,0.3000000119209289,0.005229999870061819,2951.785834383586,0.0027999999001622,0.0854500003159045,Q1_Worst
CLKFF,11.924194648972192,5.442277908325195,6.091225719451904,12.861150809521057,5.987729072570801,6.757819938659668,Q3_Above_Avg
CLKTF,-18.933331832179167,0.00281249999534335,0.0022800000384449698,6.382985310957058,0.0009399999864399,0.0010000000474973,Q2_Below_Avg
CLKXF,-5.524901686821864,10.41650104522705,9.840999603271484,34.81354266038029,9.840999603271484,13.267000198364258,Q3_Above_Avg
CLLXF,-78.7032963416093,1.8199999630451202,0.3875999987125397,387.6173856140135,0.4578999996185303,2.232800006866455,Q1_Worst
CLMB,-14.619540771617942,17.117499828338623,14.614999961853027,86.8193842638492,14.361999988555908,26.83099994659424,Q2_Below_Avg
CLMEF,-94.66666982350347,1.80000102519989,0.09599999785423272,49.99999999999985,0.0399999991059303,0.0599999986588954,Q1_Worst
CLMT,-87.47035767331226,27.726250171661377,3.4739999771118164,147.55542815199158,3.5179999828338624,8.708999919891358,Q1_Worst
CLNE,-70.48740766723218,6.898750007152557,2.035999965667725,273.8137875350243,2.234000015258789,8.3510000705719,Q1_Worst
CLNFF,58.00959483250323,16.68000030517578,26.356000900268555,86.10182922659244,26.356000900268555,49.04899978637695,Q4_Best
CLNV,-28.311113633270512,0.0900000035762786,0.06452000029385084,-52.45471939299616,0.067136001214385,0.0319200001657008,Q2_Below_Avg
CLOQ,179.74116946807402,0.042500001378357376,0.1188900008797645,68.12928686709232,0.1107599988579749,0.1862199962139129,Q4_Best
CLPBF,42.998392641884735,81.56874942779541,116.64200057983399,35.56222873637091,119.55100021362304,162.06600036621094,Q3_Above_Avg
CLPBY,35.85293968520343,8.56749963760376,11.639200115203858,31.960640001590228,11.859900093078611,15.650400066375733,Q3_Above_Avg
CLPE,18081.818280338346,0.0109999999403953,2.0,-33.99999737739563,2.0,1.3200000524520874,Q4_Best
CLPHF,22.393370110060147,8.4399995803833,10.329999923706056,-9.05546521983084,10.25900011062622,9.329999923706056,Q3_Above_Avg
CLPHY,20.678956943209524,8.542500019073486,10.308999919891358,-6.309918703695555,10.22199993133545,9.577000045776368,Q3_Above_Avg
CLPT,-89.52179313858765,40.15000009536743,4.207000064849853,315.2913159777915,4.205000019073486,17.46299991607666,Q1_Worst
CLPXY,-38.79458800013035,10.16249966621399,6.21999979019165,277.8617471176075,6.21999979019165,23.50299987792969,Q2_Below_Avg
CLRB,-99.25534590235297,2385.0,17.760000228881836,-43.3080799490709,15.839999961853028,8.980000114440918,Q1_Worst
CLRI,-55.178441655070976,0.1187375034205615,0.05321999937295907,15.703476419874267,0.0495749998837708,0.0573599983006715,Q2_Below_Avg
CLRN,-17.999999999999996,9.999999747378752e-05,8.199999792850577e-05,-73.68421153406403,0.0003800000049522,9.999999747378752e-05,Q2_Below_Avg
CLRO,-81.53532251248214,9.802499890327454,1.8099999904632569,48.84467183170379,1.5579999804496765,2.3189999580383303,Q1_Worst
CLRYF,-98.50648739492947,0.13391250185668466,0.0020000000949949,-52.00000032742015,0.0020000000949949,0.0009600000390491,Q1_Worst
CLS,-39.294922080836635,10.956249952316284,6.651000070571899,34.959352046176285,6.764999961853027,9.130000114440918,Q2_Below_Avg
CLSZF,-80.0000012417634,0.1500000059604644,0.0299999993294477,66.666672875484,0.0299999993294477,0.0500000007450579,Q1_Worst
CLTFF,128.91566438103197,0.8299999833106995,1.899999976158142,-21.05263058828844,1.899999976158142,1.5,Q4_Best
CLTH,-34.12493439152099,0.024212499614804924,0.015950000006705472,-98.51705382362644,0.0202300001867115,0.0003000000142491,Q2_Below_Avg
CLTS,-99.65333332894578,0.8999999910593033,0.0031200000084936,552.7688244302423,0.0031060000648721,0.0202750001102685,Q1_Worst
CLTY,3219.5263097398274,0.0038000000640749,0.1261420018970966,-97.9003947762739,0.1190700002014636,0.0024999999441206,Q4_Best
CLVFA,13.323983122806746,1.782499983906746,2.0199999809265137,-9.800000190734863,2.5,2.2549999952316284,Q3_Above_Avg
CLVLY,449.9166420589647,3.7487499713897705,20.614999961853027,36.83994010782078,21.85399971008301,29.90500011444092,Q4_Best
CLVSF,1030.6382394835446,3.334399938583374,37.70000076293945,-6.467793993565563,36.87500076293945,34.4900016784668,Q4_Best
CLW,-72.53037635198254,65.84000015258789,18.08600025177002,110.31620300730891,18.31100006103516,38.51100006103516,Q1_Worst
CLWT,-4.8738239958875935,3.3187500536441803,3.157000017166138,21.231109348198228,2.713000011444092,3.2890000104904176,Q3_Above_Avg
CLWY,224.1884852437309,1.909999966621399,6.1919999599456785,183.9526221467364,6.162999963760376,17.5,Q4_Best
CLX,50.26939080584347,99.8087511062622,149.98200225830078,10.185531170024714,149.73199920654298,164.98299865722657,Q4_Best
